Date,iata,snow_precip_cm
2015-01-16,MKE,3.5
2015-01-16,MKG,5.8
2015-01-16,MLB,0
2015-01-16,MLI,5
2015-01-16,MLU,0.2
2015-01-16,MMH,4.2
2015-01-16,MOB,6.5
2015-01-16,MOT,0
2015-01-16,MQT,2
2015-01-16,MRY,0
2015-01-16,MSN,3.5
2015-01-16,MSO,1.2
2015-01-16,MSP,11.7
2015-01-16,MSY,3.9
2015-01-16,MTJ,0
2015-01-16,MVY,0
2015-01-16,MYR,0
2015-01-16,OAJ,0
2015-01-16,OAK,2.3
2015-01-16,OGG,0
2015-01-16,OKC,0
2015-01-16,OMA,7.8
2015-01-16,OME,1.1
2015-01-16,ONT,0
2015-01-16,ORD,0
2015-01-16,ORF,0
2015-01-16,ORH,0
2015-01-16,OTH,5.8
2015-01-16,OTZ,0
2015-01-16,PAH,1.2
2015-01-16,PBG,12.4
2015-01-16,PBI,3
2015-01-16,PDX,0
2015-01-16,PHF,0.7
2015-01-16,PHL,11.9
2015-01-16,PHX,0
2015-01-16,PIA,6.5
2015-01-16,PIB,2.5
2015-01-16,PIH,6.5
2015-01-16,PIT,0
2015-01-16,PLN,0
2015-01-16,PNS,0
2015-01-16,PPG,0
2015-01-16,PSC,0
2015-01-16,PSE,8.8
2015-01-16,PSG,2.4
2015-01-16,PSP,4.5
2015-01-16,PUB,3.4
2015-01-16,PVD,0
2015-01-16,PWM,0
2015-01-16,RAP,7.5
2015-01-16,RDD,0
2015-01-16,RDM,3.9
2015-01-16,RDU,1.6
2015-01-16,RHI,4.7
2015-01-16,RIC,0.3
2015-01-16,RKS,4.6
2015-01-16,RNO,0
2015-01-16,ROA,1.1
2015-01-16,ROC,0
2015-01-16,ROW,1.9
2015-01-16,RST,3.2
2015-01-16,RSW,0
2015-01-16,SAF,7.1
2015-01-16,SAN,6.8
2015-01-16,SAT,0
2015-01-16,SAV,3.3
2015-01-16,SBA,0
2015-01-16,SBN,0
2015-01-16,SBP,3
2015-01-16,SCC,0
2015-01-16,SCE,0
2015-01-16,SDF,6.5
2015-01-16,SEA,0
2015-01-16,SFO,0
2015-01-16,SGF,0
2015-01-16,SGU,3.5
2015-01-16,SHV,5.8
2015-01-16,SIT,1.1
2015-01-16,SJC,7.9
2015-01-16,SJT,0
2015-01-16,SJU,0
2015-01-16,SLC,4
2015-01-16,SMF,0
2015-01-16,SMX,8.9
2015-01-16,SNA,3.9
2015-01-16,SPI,4
2015-01-16,SPS,0
2015-01-16,SRQ,0
2015-01-16,STC,0
2015-01-16,STL,4.9
2015-01-16,STT,0
2015-01-16,STX,0
2015-01-16,SUN,0
2015-01-16,SUX,1.4
2015-01-16,SWF,0
2015-01-16,SYR,0
2015-01-16,TLH,0.6
2015-01-16,TOL,0
2015-01-16,TPA,0
2015-01-16,TRI,0
2015-01-16,TTN,0
2015-01-16,TUL,0
2015-01-16,TUS,0
2015-01-16,TVC,9
2015-01-16,TWF,0
2015-01-16,TXK,0.1
2015-01-16,TYR,0
2015-01-16,TYS,0
2015-01-16,UST,0
2015-01-16,VEL,2.9
2015-01-16,VLD,12
2015-01-16,VPS,9.3
2015-01-16,WRG,-0
2015-01-16,WYS,8.5
2015-01-16,XNA,2.6
2015-01-16,YAK,0
2015-01-16,YUM,0
2015-01-17,ABE,0
2015-01-17,ABI,0
2015-01-17,ABQ,2.1
2015-01-17,ABR,0.9
2015-01-17,ABY,3.6
2015-01-17,ACK,0
2015-01-17,ACT,0
2015-01-17,ACV,0
2015-01-17,ACY,7.7
2015-01-17,ADK,0
2015-01-17,ADQ,4.9
2015-01-17,AEX,0
2015-01-17,AGS,0
2015-01-17,AKN,0.3
2015-01-17,ALB,8.2
2015-01-17,ALO,2.6
2015-01-17,AMA,3.7
2015-01-17,ANC,0
2015-01-17,APN,8.1
2015-01-17,ASE,0
2015-01-17,ATL,0.5
2015-01-17,ATW,0
2015-01-17,AUS,1.5
2015-01-17,AVL,0
2015-01-17,AVP,0
2015-01-17,AZO,9.4
2015-01-17,BDL,2
2015-01-17,BET,3.2
2015-01-17,BFL,0
2015-01-17,BGM,1.8
2015-01-17,BGR,0
2015-01-17,BHM,1.9
2015-01-17,BIL,3.4
2015-01-17,BIS,2.9
2015-01-17,BJI,3.4
2015-01-17,BLI,3.9
2015-01-17,BMI,0
2015-01-17,BNA,6.4
2015-01-17,BOI,3
2015-01-17,BOS,5.7
2015-01-17,BPT,0
2015-01-17,BQK,0
2015-01-17,BQN,0
2015-01-17,BRD,0
2015-01-17,BRO,1.5
2015-01-17,BRW,1.6
2015-01-17,BTM,4.9
2015-01-17,BTR,0
2015-01-17,BTV,0.6
2015-01-17,BUF,0
2015-01-17,BUR,0
2015-01-17,BWI,1.8
2015-01-17,BZN,1.7
2015-01-17,CAE,0
2015-01-17,CAK,0
2015-01-17,CDC,0
2015-01-17,CDV,7.9
2015-01-17,CEC,0
2015-01-17,CHA,7
2015-01-17,CHO,0
2015-01-17,CHS,4.7
2015-01-17,CID,3.2
2015-01-17,CIU,1.9
2015-01-17,CLD,1.4
2015-01-17,CLE,0.5
2015-01-17,CLL,0
2015-01-17,CLT,0.4
2015-01-17,CMH,0
2015-01-17,CMI,0.6
2015-01-17,CMX,0
2015-01-17,CNY,1.2
2015-01-17,COD,2.6
2015-01-17,COS,0
2015-01-17,COU,0
2015-01-17,CPR,0
2015-01-17,CRP,4.1
2015-01-17,CRW,0
2015-01-17,CSG,2
2015-01-17,CVG,0
2015-01-17,CWA,10.1
2015-01-17,DAB,0
2015-01-17,DAL,0
2015-01-17,DAY,0.4
2015-01-17,DBQ,0.2
2015-01-17,DCA,0
2015-01-17,DEN,0.5
2015-01-17,DFW,0.8
2015-01-17,DHN,0
2015-01-17,DIK,4.8
2015-01-17,DLG,5.3
2015-01-17,DLH,0
2015-01-17,DRO,3.8
2015-01-17,DSM,1.7
2015-01-17,DTW,9.4
2015-01-17,DVL,2.2
2015-01-17,EAU,0.1
2015-01-17,ECP,5.5
2015-01-17,EGE,0
2015-01-17,EKO,0
2015-01-17,ELM,0
2015-01-17,ELP,0
2015-01-17,ERI,0
2015-01-17,ESC,0.9
2015-01-17,EUG,3
2015-01-17,EVV,3.7
2015-01-17,EWN,0
2015-01-17,EWR,0
2015-01-17,EYW,0
2015-01-17,FAI,0
2015-01-17,FAR,1.9
2015-01-17,FAT,0.9
2015-01-17,FAY,2.5
2015-01-17,FCA,2.2
2015-01-17,FLG,0
2015-01-17,FLL,0
2015-01-17,FNT,0
2015-01-17,FSD,0
2015-01-17,FSM,5.6
2015-01-17,FWA,7.1
2015-01-17,GCC,3.1
2015-01-17,GCK,0
2015-01-17,GEG,10.8
2015-01-17,GFK,0
2015-01-17,GGG,0
2015-01-17,GJT,1.2
2015-01-17,GNV,0
2015-01-17,GPT,2.3
2015-01-17,GRB,6
2015-01-17,GRI,0
2015-01-17,GRK,0
2015-01-17,GRR,6.3
2015-01-17,GSO,0
2015-01-17,GSP,0
2015-01-17,GST,0
2015-01-17,GTF,0
2015-01-17,GTR,0
2015-01-17,GUC,0
2015-01-17,GUM,0
2015-01-17,HDN,7.2
2015-01-17,HIB,0
2015-01-17,HLN,6
2015-01-17,HNL,0
2015-01-17,HOB,2.8
2015-01-17,HOU,4.3
2015-01-17,HPN,5.1
2015-01-17,HRL,3.7
2015-01-17,HSV,2.7
2015-01-17,HYA,5.4
2015-01-17,HYS,0
2015-01-17,IAD,0
2015-01-17,IAG,0
2015-01-17,IAH,1.3
2015-01-17,ICT,4.7
2015-01-17,IDA,4
2015-01-17,ILG,0
2015-01-17,ILM,0
2015-01-17,IMT,5
2015-01-17,IND,0
2015-01-17,INL,1.6
2015-01-17,ISN,0
2015-01-17,ISP,0
2015-01-17,ITH,1.3
2015-01-17,ITO,0
2015-01-17,JAC,3.2
2015-01-17,JAN,0.1
2015-01-17,JAX,0.9
2015-01-17,JFK,0
2015-01-17,JLN,0
2015-01-17,JMS,0
2015-01-17,JNU,6.3
2015-01-17,KOA,0
2015-01-17,KTN,0.3
2015-01-17,LAN,0
2015-01-17,LAR,0
2015-01-17,LAS,0
2015-01-17,LAW,5.9
2015-01-17,LAX,5.3
2015-01-17,LBB,1.9
2015-01-17,LBE,1.5
2015-01-17,LCH,0
2015-01-17,LEX,9.8
2015-01-17,LFT,0
2015-01-17,LGA,3.9
2015-01-17,LGB,0.7
2015-01-17,LIH,0
2015-01-17,LIT,0
2015-01-17,LNK,0
2015-01-17,LRD,0.8
2015-01-17,LSE,1.4
2015-01-17,LWS,0
2015-01-17,MAF,0
2015-01-17,MBS,0
2015-01-17,MCI,4.2
2015-01-17,MCO,0
2015-01-17,MDT,6
2015-01-17,MDW,0
2015-01-17,MEI,0
2015-01-17,MEM,0
2015-01-17,MFE,6.3
2015-01-17,MFR,0
2015-01-17,MGM,0
2015-01-17,MHK,0
2015-01-17,MHT,0
2015-01-17,MIA,0
2015-01-17,MKE,0
2015-01-17,MKG,0
2015-01-17,MLB,0
2015-01-17,MLI,5.4
2015-01-17,MLU,4.3
2015-01-17,MMH,0
2015-01-17,MOB,0
2015-01-17,MOT,0
2015-01-17,MQT,2.1
2015-01-17,MRY,1.9
2015-01-17,MSN,11.4
2015-01-17,MSO,0
2015-01-17,MSP,2.1
2015-01-17,MSY,0
2015-01-17,MTJ,1.7
2015-01-17,MVY,2.2
2015-01-17,MYR,2.8
2015-01-17,OAJ,4.3
2015-01-17,OAK,0.9
2015-01-17,OGG,0
2015-01-17,OKC,2.3
2015-01-17,OMA,0
2015-01-17,OME,0.6
2015-01-17,ONT,0
2015-01-17,ORD,0
2015-01-17,ORF,0
2015-01-17,ORH,0
2015-01-17,OTH,0.7
2015-01-17,OTZ,4.3
2015-01-17,PAH,3.5
2015-01-17,PBG,4.3
2015-01-17,PBI,0
2015-01-17,PDX,6.1
2015-01-17,PHF,9.5
2015-01-17,PHL,0
2015-01-17,PHX,0
2015-01-17,PIA,0
2015-01-17,PIB,5.3
2015-01-17,PIH,0
2015-01-17,PIT,0.3
2015-01-17,PLN,0
2015-01-17,PNS,9
2015-01-17,PPG,0
2015-01-17,PSC,0
2015-01-17,PSE,2.6
2015-01-17,PSG,3.5
2015-01-17,PSP,0
2015-01-17,PUB,2.2
2015-01-17,PVD,1
2015-01-17,PWM,4.1
2015-01-17,RAP,7.4
2015-01-17,RDD,0
2015-01-17,RDM,0
2015-01-17,RDU,2
2015-01-17,RHI,0
2015-01-17,RIC,0
2015-01-17,RKS,0
2015-01-17,RNO,4.2
2015-01-17,ROA,0
2015-01-17,ROC,1.8
2015-01-17,ROW,1.6
2015-01-17,RST,0
2015-01-17,RSW,4
2015-01-17,SAF,0
2015-01-17,SAN,4.8
2015-01-17,SAT,0
2015-01-17,SAV,0
2015-01-17,SBA,0
2015-01-17,SBN,0
2015-01-17,SBP,0
2015-01-17,SCC,0
2015-01-17,SCE,1.3
2015-01-17,SDF,0
2015-01-17,SEA,3.4
2015-01-17,SFO,0
2015-01-17,SGF,1.5
2015-01-17,SGU,0.4
2015-01-17,SHV,0
2015-01-17,SIT,0
2015-01-17,SJC,9.9
2015-01-17,SJT,4.1
2015-01-17,SJU,0
2015-01-17,SLC,3
2015-01-17,SMF,0
2015-01-17,SMX,-0
2015-01-17,SNA,2.2
2015-01-17,SPI,0
2015-01-17,SPS,0
2015-01-17,SRQ,0
2015-01-17,STC,0
2015-01-17,STL,0
2015-01-17,STT,0
2015-01-17,STX,1.5
2015-01-17,SUN,0.1
2015-01-17,SUX,0
2015-01-17,SWF,1.9
2015-01-17,SYR,0.9
2015-01-17,TLH,0
2015-01-17,TOL,2
2015-01-17,TPA,3.7
2015-01-17,TRI,0.8
2015-01-17,TTN,3
2015-01-17,TUL,0.2
2015-01-17,TUS,3.4
2015-01-17,TVC,5
2015-01-17,TWF,0
2015-01-17,TXK,0
2015-01-17,TYR,0
2015-01-17,TYS,1.4
2015-01-17,UST,8.6
2015-01-17,VEL,5.4
2015-01-17,VLD,0
2015-01-17,VPS,0
2015-01-17,WRG,0
2015-01-17,WYS,6.1
2015-01-17,XNA,0.1
2015-01-17,YAK,0
2015-01-17,YUM,0
2015-01-18,ABE,0
2015-01-18,ABI,0
2015-01-18,ABQ,0
2015-01-18,ABR,0
2015-01-18,ABY,1.6
2015-01-18,ACK,1
2015-01-18,ACT,4.2
2015-01-18,ACV,0
2015-01-18,ACY,0.5
2015-01-18,ADK,1.3
2015-01-18,ADQ,8
2015-01-18,AEX,3.7
2015-01-18,AGS,1.9
2015-01-18,AKN,3.9
2015-01-18,ALB,7.2
2015-01-18,ALO,0
2015-01-18,AMA,6.8
2015-01-18,ANC,7.9
2015-01-18,APN,5.7
2015-01-18,ASE,0
2015-01-18,ATL,0
2015-01-18,ATW,0
2015-01-18,AUS,4.4
2015-01-18,AVL,1.2
2015-01-18,AVP,0.7
2015-01-18,AZO,3.8
2015-01-18,BDL,5.6
2015-01-18,BET,2.4
2015-01-18,BFL,0
2015-01-18,BGM,0
2015-01-18,BGR,2.2
2015-01-18,BHM,0
2015-01-18,BIL,5.5
2015-01-18,BIS,0
2015-01-18,BJI,2.2
2015-01-18,BLI,0
2015-01-18,BMI,6.2
2015-01-18,BNA,2.2
2015-01-18,BOI,0
2015-01-18,BOS,7.1
2015-01-18,BPT,6.7
2015-01-18,BQK,3.9
2015-01-18,BQN,6.5
2015-01-18,BRD,2.4
2015-01-18,BRO,0
2015-01-18,BRW,0
2015-01-18,BTM,8.5
2015-01-18,BTR,1.4
2015-01-18,BTV,14.3
2015-01-18,BUF,0
2015-01-18,BUR,4.6
2015-01-18,BWI,5.2
2015-01-18,BZN,0
2015-01-18,CAE,3.4
2015-01-18,CAK,3
2015-01-18,CDC,0
2015-01-18,CDV,3.9
2015-01-18,CEC,0
2015-01-18,CHA,2.1
2015-01-18,CHO,0
2015-01-18,CHS,6.9
2015-01-18,CID,0.7
2015-01-18,CIU,3.5
2015-01-18,CLD,0
2015-01-18,CLE,6.9
2015-01-18,CLL,0.6
2015-01-18,CLT,5.9
2015-01-18,CMH,0
2015-01-18,CMI,0
2015-01-18,CMX,0
2015-01-18,CNY,1.1
2015-01-18,COD,4.6
2015-01-18,COS,0.7
2015-01-18,COU,0
2015-01-18,CPR,7.1
2015-01-18,CRP,4.5
2015-01-18,CRW,5.1
2015-01-18,CSG,0
2015-01-18,CVG,8.3
2015-01-18,CWA,3.3
2015-01-18,DAB,0
2015-01-18,DAL,7.7
2015-01-18,DAY,6.2
2015-01-18,DBQ,0
2015-01-18,DCA,0.7
2015-01-18,DEN,0.5
2015-01-18,DFW,2.9
2015-01-18,DHN,8.1
2015-01-18,DIK,7.2
2015-01-18,DLG,0
2015-01-18,DLH,0
2015-01-18,DRO,0
2015-01-18,DSM,0
2015-01-18,DTW,0
2015-01-18,DVL,0
2015-01-18,EAU,3
2015-01-18,ECP,4.2
2015-01-18,EGE,5
2015-01-18,EKO,0
2015-01-18,ELM,6.8
2015-01-18,ELP,0
2015-01-18,ERI,0
2015-01-18,ESC,0
2015-01-18,EUG,6.9
2015-01-18,EVV,5.3
2015-01-18,EWN,0
2015-01-18,EWR,0
2015-01-18,EYW,0
2015-01-18,FAI,0.6
2015-01-18,FAR,0
2015-01-18,FAT,0
2015-01-18,FAY,0
2015-01-18,FCA,0
2015-01-18,FLG,0
2015-01-18,FLL,3.7
2015-01-18,FNT,0.6
2015-01-18,FSD,0
2015-01-18,FSM,7.7
2015-01-18,FWA,0
2015-01-18,GCC,0.9
2015-01-18,GCK,0
2015-01-18,GEG,0
2015-01-18,GFK,0
2015-01-18,GGG,0
2015-01-18,GJT,0
2015-01-18,GNV,0
2015-01-18,GPT,8.3
2015-01-18,GRB,1.5
2015-01-18,GRI,0
2015-01-18,GRK,9.9
2015-01-18,GRR,3.3
2015-01-18,GSO,0
2015-01-18,GSP,0
2015-01-18,GST,0
2015-01-18,GTF,7.1
2015-01-18,GTR,4.1
2015-01-18,GUC,11.3
2015-01-18,GUM,0
2015-01-18,HDN,3.1
2015-01-18,HIB,1.2
2015-01-18,HLN,0
2015-01-18,HNL,5.4
2015-01-18,HOB,0.6
2015-01-18,HOU,0
2015-01-18,HPN,0
2015-01-18,HRL,0
2015-01-18,HSV,5.8
2015-01-18,HYA,0.9
2015-01-18,HYS,0
2015-01-18,IAD,0
2015-01-18,IAG,0
2015-01-18,IAH,0
2015-01-18,ICT,2.8
2015-01-18,IDA,7.6
2015-01-18,ILG,0
2015-01-18,ILM,6.3
2015-01-18,IMT,0
2015-01-18,IND,0
2015-01-18,INL,0
2015-01-18,ISN,0
2015-01-18,ISP,0
2015-01-18,ITH,0
2015-01-18,ITO,1.4
2015-01-18,JAC,2.4
2015-01-18,JAN,0
2015-01-18,JAX,0
2015-01-18,JFK,0
2015-01-18,JLN,0
2015-01-18,JMS,0
2015-01-18,JNU,3.3
2015-01-18,KOA,1.4
2015-01-18,KTN,0
2015-01-18,LAN,0
2015-01-18,LAR,0
2015-01-18,LAS,1.8
2015-01-18,LAW,6.2
2015-01-18,LAX,0
2015-01-18,LBB,0
2015-01-18,LBE,0
2015-01-18,LCH,0
2015-01-18,LEX,3.4
2015-01-18,LFT,3.2
2015-01-18,LGA,3.4
2015-01-18,LGB,0
2015-01-18,LIH,2.1
2015-01-18,LIT,0
2015-01-18,LNK,0.4
2015-01-18,LRD,0
2015-01-18,LSE,8.8
2015-01-18,LWS,3.5
2015-01-18,MAF,0
2015-01-18,MBS,0
2015-01-18,MCI,0
2015-01-18,MCO,0
2015-01-18,MDT,0
2015-01-18,MDW,0
2015-01-18,MEI,0
2015-01-18,MEM,0
2015-01-18,MFE,2.4
2015-01-18,MFR,11.3
2015-01-18,MGM,0
2015-01-18,MHK,0
2015-01-18,MHT,1.1
2015-01-18,MIA,0
2015-01-18,MKE,2.8
2015-01-18,MKG,0
2015-01-18,MLB,0
2015-01-18,MLI,2
2015-01-18,MLU,6.1
2015-01-18,MMH,0
2015-01-18,MOB,0
2015-01-18,MOT,0
2015-01-18,MQT,4.9
2015-01-18,MRY,4.2
2015-01-18,MSN,4.1
2015-01-18,MSO,8.4
2015-01-18,MSP,13.4
2015-01-18,MSY,0
2015-01-18,MTJ,0
2015-01-18,MVY,0.5
2015-01-18,MYR,2
2015-01-18,OAJ,3.6
2015-01-18,OAK,0
2015-01-18,OGG,2.5
2015-01-18,OKC,0
2015-01-18,OMA,0
2015-01-18,OME,0
2015-01-18,ONT,0.4
2015-01-18,ORD,1.5
2015-01-18,ORF,0.2
2015-01-18,ORH,1.1
2015-01-18,OTH,0
2015-01-18,OTZ,0
2015-01-18,PAH,6.3
2015-01-18,PBG,7.6
2015-01-18,PBI,0
2015-01-18,PDX,1.7
2015-01-18,PHF,4
2015-01-18,PHL,0
2015-01-18,PHX,0
2015-01-18,PIA,2.4
2015-01-18,PIB,5.6
2015-01-18,PIH,4.1
2015-01-18,PIT,0
2015-01-18,PLN,1.2
2015-01-18,PNS,0.5
2015-01-18,PPG,8
2015-01-18,PSC,0
2015-01-18,PSE,0.8
2015-01-18,PSG,0
2015-01-18,PSP,1.3
2015-01-18,PUB,3.2
2015-01-18,PVD,3.4
2015-01-18,PWM,0
2015-01-18,RAP,0
2015-01-18,RDD,6
2015-01-18,RDM,4
2015-01-18,RDU,0
2015-01-18,RHI,0
2015-01-18,RIC,0
2015-01-18,RKS,0
2015-01-18,RNO,0
2015-01-18,ROA,1
2015-01-18,ROC,0
2015-01-18,ROW,0
2015-01-18,RST,0
2015-01-18,RSW,0
2015-01-18,SAF,0
2015-01-18,SAN,5.5
2015-01-18,SAT,7.5
2015-01-18,SAV,0
2015-01-18,SBA,3.4
2015-01-18,SBN,9.1
2015-01-18,SBP,4.6
2015-01-18,SCC,8.1
2015-01-18,SCE,9.4
2015-01-18,SDF,2.9
2015-01-18,SEA,3.3
2015-01-18,SFO,4.7
2015-01-18,SGF,0
2015-01-18,SGU,0
2015-01-18,SHV,0.1
2015-01-18,SIT,0
2015-01-18,SJC,0
2015-01-18,SJT,3
2015-01-18,SJU,0
2015-01-18,SLC,0
2015-01-18,SMF,0
2015-01-18,SMX,5.2
2015-01-18,SNA,0
2015-01-18,SPI,0
2015-01-18,SPS,0
2015-01-18,SRQ,0
2015-01-18,STC,1.2
2015-01-18,STL,0
2015-01-18,STT,0
2015-01-18,STX,0
2015-01-18,SUN,0
2015-01-18,SUX,0
2015-01-18,SWF,2.7
2015-01-18,SYR,0
2015-01-18,TLH,0
2015-01-18,TOL,2.2
2015-01-18,TPA,3.2
2015-01-18,TRI,0
2015-01-18,TTN,3.4
2015-01-18,TUL,0
2015-01-18,TUS,0
2015-01-18,TVC,2.7
2015-01-18,TWF,0
2015-01-18,TXK,0
2015-01-18,TYR,0
2015-01-18,TYS,0.1
2015-01-18,UST,4.3
2015-01-18,VEL,0
2015-01-18,VLD,3.4
2015-01-18,VPS,1.5
2015-01-18,WRG,0
2015-01-18,WYS,2.4
2015-01-18,XNA,2.1
2015-01-18,YAK,6.8
2015-01-18,YUM,0
2015-01-19,ABE,1
2015-01-19,ABI,0
2015-01-19,ABQ,5.7
2015-01-19,ABR,1.6
2015-01-19,ABY,0
2015-01-19,ACK,2.1
2015-01-19,ACT,0.1
2015-01-19,ACV,4.1
2015-01-19,ACY,0
2015-01-19,ADK,0
2015-01-19,ADQ,0
2015-01-19,AEX,0.6
2015-01-19,AGS,0.1
2015-01-19,AKN,0
2015-01-19,ALB,1.6
2015-01-19,ALO,3.7
2015-01-19,AMA,0
2015-01-19,ANC,0
2015-01-19,APN,9.7
2015-01-19,ASE,0
2015-01-19,ATL,11.5
2015-01-19,ATW,1.6
2015-01-19,AUS,0
2015-01-19,AVL,0
2015-01-19,AVP,0.6
2015-01-19,AZO,7.5
2015-01-19,BDL,0
2015-01-19,BET,0
2015-01-19,BFL,1.7
2015-01-19,BGM,4.2
2015-01-19,BGR,0
2015-01-19,BHM,0
2015-01-19,BIL,0
2015-01-19,BIS,2.2
2015-01-19,BJI,2
2015-01-19,BLI,6.3
2015-01-19,BMI,0
2015-01-19,BNA,7.6
2015-01-19,BOI,1.6
2015-01-19,BOS,2.7
2015-01-19,BPT,5
2015-01-19,BQK,4
2015-01-19,BQN,0
2015-01-19,BRD,8.9
2015-01-19,BRO,1
2015-01-19,BRW,0.5
2015-01-19,BTM,0.5
2015-01-19,BTR,0.6
2015-01-19,BTV,3.7
2015-01-19,BUF,3.4
2015-01-19,BUR,0
2015-01-19,BWI,8.8
2015-01-19,BZN,0
2015-01-19,CAE,0
2015-01-19,CAK,0
2015-01-19,CDC,0
2015-01-19,CDV,0
2015-01-19,CEC,0
2015-01-19,CHA,0
2015-01-19,CHO,0
2015-01-19,CHS,0
2015-01-19,CID,0.5
2015-01-19,CIU,4.8
2015-01-19,CLD,0
2015-01-19,CLE,0.9
2015-01-19,CLL,0
2015-01-19,CLT,0
2015-01-19,CMH,0
2015-01-19,CMI,0
2015-01-19,CMX,0
2015-01-19,CNY,0
2015-01-19,COD,2.5
2015-01-19,COS,0.5
2015-01-19,COU,11.4
2015-01-19,CPR,0
2015-01-19,CRP,0
2015-01-19,CRW,4.8
2015-01-19,CSG,4.5
2015-01-19,CVG,0
2015-01-19,CWA,0
2015-01-19,DAB,0
2015-01-19,DAL,8.3
2015-01-19,DAY,0
2015-01-19,DBQ,3.1
2015-01-19,DCA,0
2015-01-19,DEN,0
2015-01-19,DFW,0
2015-01-19,DHN,4.1
2015-01-19,DIK,5.6
2015-01-19,DLG,0.8
2015-01-19,DLH,0
2015-01-19,DRO,0
2015-01-19,DSM,0.4
2015-01-19,DTW,0
2015-01-19,DVL,7.4
2015-01-19,EAU,0.2
2015-01-19,ECP,0
2015-01-19,EGE,13.1
2015-01-19,EKO,0
2015-01-19,ELM,0
2015-01-19,ELP,4.3
2015-01-19,ERI,0
2015-01-19,ESC,0
2015-01-19,EUG,5.2
2015-01-19,EVV,3.3
2015-01-19,EWN,1.8
2015-01-19,EWR,0
2015-01-19,EYW,8.3
2015-01-19,FAI,0
2015-01-19,FAR,0
2015-01-19,FAT,0
2015-01-19,FAY,0
2015-01-19,FCA,0.4
2015-01-19,FLG,0
2015-01-19,FLL,0.5
2015-01-19,FNT,0
2015-01-19,FSD,0
2015-01-19,FSM,0
2015-01-19,FWA,0
2015-01-19,GCC,14.6
2015-01-19,GCK,0
2015-01-19,GEG,0
2015-01-19,GFK,5.7
2015-01-19,GGG,0
2015-01-19,GJT,6.5
2015-01-19,GNV,2.3
2015-01-19,GPT,0.8
2015-01-19,GRB,0
2015-01-19,GRI,0
2015-01-19,GRK,0
2015-01-19,GRR,4.2
2015-01-19,GSO,0.1
2015-01-19,GSP,0
2015-01-19,GST,2.2
2015-01-19,GTF,0.6
2015-01-19,GTR,3.2
2015-01-19,GUC,0
2015-01-19,GUM,0
2015-01-19,HDN,5.9
2015-01-19,HIB,0
2015-01-19,HLN,0
2015-01-19,HNL,0
2015-01-19,HOB,0
2015-01-19,HOU,0
2015-01-19,HPN,0
2015-01-19,HRL,5.1
2015-01-19,HSV,7.9
2015-01-19,HYA,0
2015-01-19,HYS,0
2015-01-19,IAD,0
2015-01-19,IAG,0
2015-01-19,IAH,2.2
2015-01-19,ICT,4.4
2015-01-19,IDA,0
2015-01-19,ILG,0
2015-01-19,ILM,0
2015-01-19,IMT,0
2015-01-19,IND,0
2015-01-19,INL,7
2015-01-19,ISN,0
2015-01-19,ISP,5.3
2015-01-19,ITH,6.5
2015-01-19,ITO,1.9
2015-01-19,JAC,4.1
2015-01-19,JAN,1.3
2015-01-19,JAX,3.3
2015-01-19,JFK,0
2015-01-19,JLN,0
2015-01-19,JMS,0
2015-01-19,JNU,4.1
2015-01-19,KOA,0
2015-01-19,KTN,0
2015-01-19,LAN,2.6
2015-01-19,LAR,0
2015-01-19,LAS,5.9
2015-01-19,LAW,1.3
2015-01-19,LAX,8
2015-01-19,LBB,0.1
2015-01-19,LBE,0
2015-01-19,LCH,0
2015-01-19,LEX,0
2015-01-19,LFT,0
2015-01-19,LGA,0
2015-01-19,LGB,0
2015-01-19,LIH,4.4
2015-01-19,LIT,0.6
2015-01-19,LNK,0
2015-01-19,LRD,0.7
2015-01-19,LSE,0
2015-01-19,LWS,0
2015-01-19,MAF,0
2015-01-19,MBS,0
2015-01-19,MCI,3.4
2015-01-19,MCO,0
2015-01-19,MDT,0
2015-01-19,MDW,0
2015-01-19,MEI,7.2
2015-01-19,MEM,0
2015-01-19,MFE,0
2015-01-19,MFR,1.4
2015-01-19,MGM,3.2
2015-01-19,MHK,7.4
2015-01-19,MHT,0
2015-01-19,MIA,0
2015-01-19,MKE,0
2015-01-19,MKG,0
2015-01-19,MLB,0
2015-01-19,MLI,0
2015-01-19,MLU,0
2015-01-19,MMH,0.1
2015-01-19,MOB,4
2015-01-19,MOT,0
2015-01-19,MQT,0
2015-01-19,MRY,10.5
2015-01-19,MSN,0
2015-01-19,MSO,0
2015-01-19,MSP,0
2015-01-19,MSY,0
2015-01-19,MTJ,4.8
2015-01-19,MVY,0.9
2015-01-19,MYR,9.1
2015-01-19,OAJ,0
2015-01-19,OAK,0
2015-01-19,OGG,10.1
2015-01-19,OKC,0
2015-01-19,OMA,1.3
2015-01-19,OME,0.1
2015-01-19,ONT,4.9
2015-01-19,ORD,8.7
2015-01-19,ORF,3.4
2015-01-19,ORH,0.1
2015-01-19,OTH,4
2015-01-19,OTZ,4.6
2015-01-19,PAH,0
2015-01-19,PBG,8.8
2015-01-19,PBI,0
2015-01-19,PDX,7.8
2015-01-19,PHF,1.7
2015-01-19,PHL,0
2015-01-19,PHX,0
2015-01-19,PIA,2.8
2015-01-19,PIB,0.5
2015-01-19,PIH,6.3
2015-01-19,PIT,0
2015-01-19,PLN,0
2015-01-19,PNS,0
