DOB,DaysAlive,IQ,Pass,Gender
1990-05-24 02:20:00,10727.6527777778,26,No,Male
1990-05-31 01:00:00,10720.7083333333,47,No,Male
1990-01-14 10:13:20,10857.2824074074,152,No,Male
1990-06-06 18:06:40,10713.9953703704,83,Yes,Male
1990-05-10 16:06:40,10741.0787037037,166,No,Male
1990-03-18 03:46:40,10794.5509259259,117,No,Male
1990-02-23 00:13:20,10817.6990740741,106,Yes,Male
1990-03-16 12:53:20,10796.1712962963,99,Yes,Male
1990-03-04 12:00:00,10808.2083333333,75,No,Male
1990-04-26 07:40:00,10755.4305555556,110,No,Male
1990-01-31 18:53:20,10839.9212962963,84,Yes,Male
1990-05-27 13:40:00,10724.1805555556,128,Yes,Male
1990-03-28 19:20:00,10783.9027777778,86,No,Male
1990-04-14 12:20:00,10767.2361111111,101,No,Male
1990-05-18 18:33:20,10732.9768518519,140,No,Male
1990-06-09 01:40:00,10711.6805555556,118,No,Male
1990-03-31 02:53:20,10781.587962963,122,No,Male
1990-06-10 16:33:20,10710.0601851852,40,No,Male
1990-02-05 21:06:40,10834.8287037037,107,Yes,Male
1990-05-24 07:53:20,10727.4212962963,70,Yes,Male
1990-04-10 13:53:20,10771.1712962963,61,Yes,Male
1990-04-12 04:46:40,10769.5509259259,85,Yes,Male
1990-05-25 22:46:40,10725.8009259259,114,Yes,Male
1990-01-26 11:06:40,10845.2453703704,98,No,Male
1990-05-11 03:13:20,10740.6157407407,98,No,Male
1990-02-04 00:40:00,10836.6805555556,119,Yes,Male
1990-05-19 11:13:20,10732.2824074074,88,Yes,Male
1990-02-10 23:20:00,10829.7361111111,44,No,Male
1990-04-29 13:26:40,10752.1898148148,106,No,Male
1990-01-28 07:33:20,10843.3935185185,105,Yes,Male
1990-02-22 18:40:00,10817.9305555556,36,No,Male
1990-01-07 11:33:20,10864.2268518519,126,Yes,Male
1990-06-03 23:26:40,10716.7731481481,77,Yes,Male
1990-06-18 19:00:00,10701.9583333333,77,Yes,Male
1990-05-29 21:13:20,10721.8657407407,67,No,Male
1990-04-15 05:00:00,10766.5416666667,87,No,Male
1990-04-05 17:13:20,10776.0324074074,82,Yes,Male
1990-04-13 03:00:00,10768.625,97,No,Male
1990-01-13 17:33:20,10857.9768518519,123,No,Male
1990-06-01 10:20:00,10719.3194444444,83,Yes,Male
1990-05-25 00:33:20,10726.7268518519,136,Yes,Male
1990-01-13 23:06:40,10857.7453703704,141,No,Male
1990-05-02 13:40:00,10749.1805555556,55,Yes,Male
1990-01-17 10:26:40,10854.2731481481,77,Yes,Male
1990-06-07 05:13:20,10713.5324074074,69,Yes,Male
1990-05-03 00:46:40,10748.7175925926,109,Yes,Male
1990-03-02 21:06:40,10809.8287037037,136,No,Male
1990-04-27 05:53:20,10754.5046296296,74,No,Male
1990-04-14 17:53:20,10767.0046296296,108,Yes,Male
1990-03-31 08:26:40,10781.3564814815,53,No,Male
1990-06-05 03:13:20,10715.6157407407,114,No,Male
1990-03-06 02:53:20,10806.587962963,80,Yes,Male
1990-03-05 21:20:00,10806.8194444444,145,Yes,Male
1990-03-09 14:13:20,10803.1157407407,116,Yes,Male
1990-02-21 14:53:20,10819.087962963,134,Yes,Male
1990-06-16 22:33:20,10703.8101851852,158,Yes,Male
1990-01-29 05:46:40,10842.4675925926,94,No,Male
1990-01-25 01:46:40,10846.6342592593,88,No,Male
1990-03-20 16:53:20,10792.0046296296,104,Yes,Male
1990-04-26 18:46:40,10754.9675925926,61,Yes,Male
1990-02-01 00:26:40,10839.6898148148,55,Yes,Male
1990-02-02 15:20:00,10838.0694444444,166,Yes,Male
1990-01-06 02:13:20,10865.6157407407,119,No,Male
1990-05-31 01:00:00,10720.7083333333,166,No,Male
1990-02-10 17:46:40,10829.9675925926,156,No,Male
1990-02-05 15:33:20,10835.0601851852,64,No,Male
1990-03-10 01:20:00,10802.6527777778,53,No,Male
1990-04-17 07:00:00,10764.4583333333,96,Yes,Male
1990-02-22 02:00:00,10818.625,113,Yes,Male
1990-04-25 03:53:20,10756.587962963,123,No,Male
1990-05-27 13:40:00,10724.1805555556,112,Yes,Male
1990-04-30 17:13:20,10751.0324074074,97,No,Male
1990-04-15 16:06:40,10766.0787037037,131,Yes,Male
1990-02-23 22:26:40,10816.7731481481,81,No,Male
1990-05-13 16:20:00,10738.0694444444,110,Yes,Male
1990-03-29 06:26:40,10783.4398148148,94,No,Male
1990-06-10 11:00:00,10710.2916666667,22,No,Male
1990-01-22 18:13:20,10848.9490740741,94,No,Male
1990-02-11 10:26:40,10829.2731481481,114,Yes,Male
1990-06-10 05:26:40,10710.5231481481,95,Yes,Male
1990-03-11 16:13:20,10801.0324074074,143,No,Male
1990-03-05 04:40:00,10807.5138888889,100,Yes,Male
1990-05-28 11:53:20,10723.2546296296,148,Yes,Male
1990-03-31 19:33:20,10780.8935185185,85,Yes,Male
1990-02-25 02:13:20,10815.6157407407,154,Yes,Male
1990-05-02 02:33:20,10749.6435185185,97,Yes,Male
1990-06-11 20:20:00,10708.9027777778,76,Yes,Male
1990-04-23 07:26:40,10758.4398148148,75,No,Male
1990-01-12 19:20:00,10858.9027777778,112,Yes,Male
1990-04-17 23:40:00,10763.7638888889,80,No,Male
1990-02-26 22:40:00,10813.7638888889,150,No,Male
1990-03-03 08:13:20,10809.3657407407,100,Yes,Male
1990-06-09 18:20:00,10710.9861111111,124,No,Male
1990-05-25 17:13:20,10726.0324074074,66,Yes,Male
1990-06-06 18:06:40,10713.9953703704,100,Yes,Male
1990-02-20 16:40:00,10820.0138888889,92,Yes,Male
1990-06-14 03:53:20,10706.587962963,71,Yes,Male
1990-03-05 04:40:00,10807.5138888889,136,No,Male
1990-02-04 11:46:40,10836.2175925926,65,Yes,Male
1990-05-12 12:33:20,10739.2268518519,36,No,Male
1990-06-02 03:00:00,10718.625,120,Yes,Male
1990-06-03 17:53:20,10717.0046296296,111,No,Male
1990-02-15 14:26:40,10825.1064814815,86,Yes,Male
1990-06-14 20:33:20,10705.8935185185,48,No,Male
1990-04-29 07:53:20,10752.4212962963,49,No,Male
1990-03-11 05:06:40,10801.4953703704,129,Yes,Male
1990-05-25 22:46:40,10725.8009259259,72,Yes,Male
1990-05-29 04:33:20,10722.5601851852,110,No,Male
1990-05-24 19:00:00,10726.9583333333,108,Yes,Male
1990-02-12 14:13:20,10828.1157407407,130,No,Male
1990-03-23 11:33:20,10789.2268518519,94,No,Male
1990-01-17 16:00:00,10854.0416666667,106,Yes,Male
1990-03-02 21:06:40,10809.8287037037,74,Yes,Male
1990-03-18 03:46:40,10794.5509259259,99,Yes,Male
1990-03-14 16:26:40,10798.0231481481,155,No,Male
1990-01-31 02:13:20,10840.6157407407,110,Yes,Male
1990-06-04 05:00:00,10716.5416666667,78,Yes,Male
1990-01-19 23:33:20,10851.7268518519,124,No,Male
1990-06-09 01:40:00,10711.6805555556,141,Yes,Male
1990-05-23 20:46:40,10727.8842592593,91,Yes,Male
1990-02-15 03:20:00,10825.5694444444,85,No,Male
1990-05-13 10:46:40,10738.3009259259,101,No,Male
1990-01-01 16:40:00,10870.0138888889,60,No,Male
1990-02-18 03:33:20,10822.5601851852,174,Yes,Male
1990-03-14 10:53:20,10798.2546296296,91,Yes,Male
1990-04-02 05:53:20,10779.5046296296,90,No,Male
1990-01-09 02:26:40,10862.6064814815,58,Yes,Male
1990-03-18 20:26:40,10793.8564814815,72,Yes,Male
1990-04-04 07:53:20,10777.4212962963,129,No,Male
1990-01-28 18:40:00,10842.9305555556,45,No,Male
1990-02-06 08:13:20,10834.3657407407,120,Yes,Male
1990-05-06 01:00:00,10745.7083333333,80,No,Male
1990-01-28 07:33:20,10843.3935185185,112,No,Male
1990-01-03 13:06:40,10868.162037037,115,Yes,Male
1990-02-03 08:00:00,10837.375,87,Yes,Male
1990-02-26 22:40:00,10813.7638888889,65,No,Male
1990-02-25 13:20:00,10815.1527777778,102,No,Male
1990-02-20 16:40:00,10820.0138888889,89,Yes,Male
1990-05-12 18:06:40,10738.9953703704,123,Yes,Male
1990-03-22 07:46:40,10790.3842592593,106,No,Male
1990-01-07 00:26:40,10864.6898148148,101,Yes,Male
1990-03-18 14:53:20,10794.087962963,90,No,Male
1990-02-12 19:46:40,10827.8842592593,140,No,Male
1990-05-06 12:06:40,10745.2453703704,64,No,Male
1990-01-20 10:40:00,10851.2638888889,98,No,Male
1990-05-19 22:20:00,10731.8194444444,99,No,Male
1990-03-09 14:13:20,10803.1157407407,102,No,Male
1990-04-12 21:26:40,10768.8564814815,147,Yes,Male
1990-02-05 21:06:40,10834.8287037037,65,Yes,Male
1990-02-04 17:20:00,10835.9861111111,130,No,Male
1990-03-06 02:53:20,10806.587962963,139,Yes,Male
1990-06-12 07:26:40,10708.4398148148,95,No,Male
1990-05-26 15:26:40,10725.1064814815,103,Yes,Male
1990-06-03 17:53:20,10717.0046296296,63,No,Male
1990-01-16 17:46:40,10854.9675925926,95,No,Male
1990-01-13 06:26:40,10858.4398148148,66,Yes,Male
1990-05-16 05:26:40,10735.5231481481,126,Yes,Male
1990-02-01 00:26:40,10839.6898148148,127,Yes,Male
1990-03-20 16:53:20,10792.0046296296,115,Yes,Male
1990-04-06 15:26:40,10775.1064814815,111,Yes,Male
1990-05-16 22:06:40,10734.8287037037,106,Yes,Male
1990-03-08 04:53:20,10804.5046296296,112,Yes,Male
1990-01-13 06:26:40,10858.4398148148,112,Yes,Male
1990-05-22 00:20:00,10729.7361111111,88,Yes,Male
1990-04-27 17:00:00,10754.0416666667,116,Yes,Male
1990-02-13 23:33:20,10826.7268518519,88,Yes,Male
1990-01-23 22:00:00,10847.7916666667,5,No,Male
1990-02-24 09:33:20,10816.3101851852,84,No,Male
1990-02-16 18:13:20,10823.9490740741,110,No,Male
1990-02-27 20:53:20,10812.837962963,63,Yes,Male
1990-05-03 00:46:40,10748.7175925926,100,No,Male
1990-05-30 19:26:40,10720.9398148148,62,Yes,Male
1990-04-14 17:53:20,10767.0046296296,45,No,Male
1990-02-07 00:53:20,10833.6712962963,121,No,Male
1990-02-02 20:53:20,10837.837962963,117,No,Male
1990-04-01 01:06:40,10780.662037037,88,Yes,Male
1990-05-26 09:53:20,10725.337962963,97,Yes,Male
1990-06-04 21:40:00,10715.8472222222,80,Yes,Male
1990-06-09 01:40:00,10711.6805555556,39,Yes,Male
1990-05-03 00:46:40,10748.7175925926,87,No,Male
1990-06-03 06:46:40,10717.4675925926,137,No,Male
1990-05-23 20:46:40,10727.8842592593,89,No,Male
1990-01-21 08:53:20,10850.337962963,101,Yes,Male
1990-02-22 13:06:40,10818.162037037,150,No,Male
1990-01-05 09:33:20,10866.3101851852,96,No,Male
1990-05-21 13:13:20,10730.1990740741,77,Yes,Male
1990-05-13 05:13:20,10738.5324074074,110,Yes,Male
1990-03-31 19:33:20,10780.8935185185,101,Yes,Male
1990-03-24 20:53:20,10787.837962963,159,No,Male
1990-04-26 07:40:00,10755.4305555556,110,No,Male
1990-04-18 10:46:40,10763.3009259259,99,No,Male
1990-02-22 18:40:00,10817.9305555556,104,Yes,Male
1990-01-08 09:46:40,10863.3009259259,98,Yes,Male
1990-06-09 07:13:20,10711.4490740741,137,No,Male
1990-02-12 03:06:40,10828.5787037037,60,Yes,Male
1990-06-17 09:40:00,10703.3472222222,87,Yes,Male
1990-03-08 21:33:20,10803.8101851852,106,Yes,Male
1990-05-20 20:33:20,10730.8935185185,87,No,Male
1990-03-03 08:13:20,10809.3657407407,71,No,Male
1990-04-01 13:13:20,10780.1990740741,140,No,Male
1990-02-12 08:40:00,10828.3472222222,92,Yes,Male
1990-05-14 20:06:40,10736.912037037,97,No,Male
1990-02-17 22:00:00,10822.7916666667,91,No,Male
1990-05-17 09:13:20,10734.3657407407,127,Yes,Male
1990-03-06 14:00:00,10806.125,118,No,Male
1990-02-09 19:33:20,10830.8935185185,113,No,Male
1990-01-24 03:33:20,10847.5601851852,104,Yes,Male
1990-03-01 17:20:00,10810.9861111111,77,Yes,Male
1990-06-01 21:26:40,10718.8564814815,96,No,Male
1990-03-21 04:00:00,10791.5416666667,101,No,Male
1990-05-31 06:33:20,10720.4768518519,126,No,Male
1990-05-01 04:20:00,10750.5694444444,7,No,Male
1990-04-15 21:40:00,10765.8472222222,81,Yes,Male
1990-02-20 05:33:20,10820.4768518519,118,No,Male
1990-04-02 22:33:20,10778.8101851852,64,No,Male
1990-05-30 02:46:40,10721.6342592593,106,Yes,Male
1990-03-01 00:40:00,10811.6805555556,62,No,Male
1990-05-28 06:20:00,10723.4861111111,128,No,Male
1990-02-06 02:40:00,10834.5972222222,111,No,Male
1990-02-27 15:20:00,10813.0694444444,61,Yes,Male
1990-02-09 14:00:00,10831.125,122,Yes,Male
1990-04-30 17:13:20,10751.0324074074,133,No,Male
1990-05-14 20:06:40,10736.912037037,122,No,Male
1990-01-11 15:33:20,10860.0601851852,47,No,Male
1990-05-01 04:20:00,10750.5694444444,77,No,Male
1990-02-08 10:13:20,10832.2824074074,107,No,Male
1990-04-08 00:46:40,10773.7175925926,107,Yes,Male
1990-02-07 00:53:20,10833.6712962963,97,Yes,Male
1990-06-02 14:06:40,10718.162037037,106,No,Male
1990-04-23 07:26:40,10758.4398148148,172,Yes,Male
1990-03-19 18:40:00,10792.9305555556,110,Yes,Male
1990-06-09 07:13:20,10711.4490740741,128,Yes,Male
1990-01-24 03:33:20,10847.5601851852,86,Yes,Male
1990-05-21 07:40:00,10730.4305555556,135,No,Male
1990-02-13 01:20:00,10827.6527777778,151,No,Male
1990-02-01 22:40:00,10838.7638888889,94,No,Male
1990-04-09 21:13:20,10771.8657407407,87,No,Male
1990-03-13 23:46:40,10798.7175925926,65,Yes,Male
1990-04-13 08:33:20,10768.3935185185,95,Yes,Male
1990-04-29 02:20:00,10752.6527777778,69,No,Male
1990-04-14 06:46:40,10767.4675925926,112,Yes,Male
1990-03-10 12:26:40,10802.1898148148,80,Yes,Male
1990-03-17 22:13:20,10794.7824074074,121,Yes,Male
1990-03-25 13:33:20,10787.1435185185,125,Yes,Male
1990-03-27 04:26:40,10785.5231481481,91,No,Male
1990-02-21 03:46:40,10819.5509259259,32,No,Male
1990-02-22 07:33:20,10818.3935185185,140,No,Male
1990-02-21 09:20:00,10819.3194444444,165,No,Male
1990-04-26 07:40:00,10755.4305555556,106,Yes,Male
1990-03-04 06:26:40,10808.4398148148,64,No,Male
1990-02-13 06:53:20,10827.4212962963,95,Yes,Male
1990-03-14 16:26:40,10798.0231481481,86,Yes,Male
1990-05-01 15:26:40,10750.1064814815,129,Yes,Male
1990-05-01 04:20:00,10750.5694444444,75,No,Male
1990-06-09 23:53:20,10710.7546296296,93,No,Male
1990-05-05 02:46:40,10746.6342592593,92,No,Male
1990-05-23 09:40:00,10728.3472222222,97,No,Male
1990-03-20 16:53:20,10792.0046296296,88,Yes,Male
1990-04-12 15:53:20,10769.087962963,58,No,Male
1990-01-10 22:53:20,10860.7546296296,160,Yes,Male
1990-03-04 12:00:00,10808.2083333333,141,Yes,Male
1990-04-05 00:33:20,10776.7268518519,98,Yes,Male
1990-05-01 21:00:00,10749.875,157,Yes,Male
1990-01-16 06:40:00,10855.4305555556,110,Yes,Male
1990-04-18 21:53:20,10762.837962963,87,Yes,Male
1990-03-27 10:00:00,10785.2916666667,102,Yes,Male
1990-04-27 11:26:40,10754.2731481481,40,No,Male
1990-03-07 17:46:40,10804.9675925926,103,Yes,Male
1990-05-12 18:06:40,10738.9953703704,80,Yes,Male
1990-06-03 06:46:40,10717.4675925926,67,Yes,Male
1990-01-27 03:46:40,10844.5509259259,81,Yes,Male
1990-04-05 22:46:40,10775.8009259259,52,Yes,Male
1990-05-12 12:33:20,10739.2268518519,102,No,Male
1990-04-29 02:20:00,10752.6527777778,111,Yes,Male
1990-04-05 11:40:00,10776.2638888889,106,Yes,Male
1990-01-02 09:20:00,10869.3194444444,101,Yes,Male
1990-03-11 10:40:00,10801.2638888889,116,Yes,Male
1990-01-19 12:26:40,10852.1898148148,95,Yes,Male
1990-02-12 03:06:40,10828.5787037037,101,No,Male
1990-04-27 05:53:20,10754.5046296296,68,No,Male
1990-02-05 10:00:00,10835.2916666667,130,No,Male
1990-01-14 21:20:00,10856.8194444444,83,No,Male
1990-06-06 18:06:40,10713.9953703704,74,No,Male
1990-02-13 23:33:20,10826.7268518519,79,Yes,Male
1990-03-20 00:13:20,10792.6990740741,73,Yes,Male
1990-01-10 17:20:00,10860.9861111111,142,Yes,Male
1990-05-09 17:53:20,10742.0046296296,68,Yes,Male
1990-04-10 13:53:20,10771.1712962963,112,Yes,Male
1990-04-01 07:40:00,10780.4305555556,122,No,Male
1990-05-13 10:46:40,10738.3009259259,56,Yes,Male
1990-06-04 05:00:00,10716.5416666667,32,Yes,Male
1990-06-15 18:46:40,10704.9675925926,150,Yes,Male
1990-01-01 05:33:20,10870.4768518519,36,Yes,Male
1990-01-31 13:20:00,10840.1527777778,70,No,Male
1990-02-06 02:40:00,10834.5972222222,84,No,Male
1990-04-20 07:13:20,10761.4490740741,108,Yes,Male
1990-02-18 14:40:00,10822.0972222222,154,No,Male
1990-03-17 00:00:00,10795.7083333333,103,Yes,Male
1990-01-01 16:40:00,10870.0138888889,87,No,Male
1990-05-15 12:46:40,10736.2175925926,108,Yes,Male
1990-05-17 14:46:40,10734.1342592593,132,Yes,Male
1990-05-21 02:06:40,10730.662037037,115,Yes,Male
1990-04-01 07:40:00,10780.4305555556,139,No,Male
1990-04-15 21:40:00,10765.8472222222,78,Yes,Male
1990-05-19 05:40:00,10732.5138888889,102,No,Male
1990-01-03 18:40:00,10867.9305555556,81,No,Male
1990-02-28 19:06:40,10811.912037037,84,No,Male
1990-02-22 13:06:40,10818.162037037,48,No,Male
1990-03-19 18:40:00,10792.9305555556,112,No,Male
1990-05-27 02:33:20,10724.6435185185,84,No,Male
1990-02-09 19:33:20,10830.8935185185,136,Yes,Male
1990-04-13 19:40:00,10767.9305555556,109,Yes,Male
1990-05-19 11:13:20,10732.2824074074,136,No,Male
1990-02-13 18:00:00,10826.9583333333,111,Yes,Male
1990-02-09 14:00:00,10831.125,102,No,Male
1990-06-03 12:20:00,10717.2361111111,129,Yes,Male
1990-01-14 04:40:00,10857.5138888889,126,Yes,Male
1990-03-09 14:13:20,10803.1157407407,89,Yes,Male
1990-03-16 01:46:40,10796.6342592593,91,No,Male
1990-02-04 06:13:20,10836.4490740741,112,No,Male
1990-06-17 20:46:40,10702.8842592593,71,No,Male
1990-02-19 01:46:40,10821.6342592593,83,No,Male
1990-06-15 13:13:20,10705.1990740741,83,No,Male
1990-03-21 09:33:20,10791.3101851852,153,No,Male
1990-02-23 16:53:20,10817.0046296296,68,No,Male
1990-01-20 05:06:40,10851.4953703704,83,Yes,Male
1990-01-24 09:06:40,10847.3287037037,80,Yes,Male
1990-02-23 22:26:40,10816.7731481481,171,No,Male
1990-01-30 04:00:00,10841.5416666667,91,No,Male
1990-01-30 09:33:20,10841.3101851852,54,No,Male
1990-04-21 16:33:20,10760.0601851852,100,Yes,Male
1990-06-13 05:40:00,10707.5138888889,144,Yes,Male
1990-05-15 01:40:00,10736.6805555556,72,No,Male
1990-02-27 09:46:40,10813.3009259259,95,Yes,Male
1990-05-14 09:00:00,10737.375,110,No,Male
1990-01-08 04:13:20,10863.5324074074,93,No,Male
1990-05-09 12:20:00,10742.2361111111,113,No,Male
1990-01-21 14:26:40,10850.1064814815,132,No,Male
1990-04-25 03:53:20,10756.587962963,79,No,Male
1990-06-17 20:46:40,10702.8842592593,90,No,Male
1990-03-25 02:26:40,10787.6064814815,126,No,Male
1990-04-23 07:26:40,10758.4398148148,76,Yes,Male
1990-01-10 17:20:00,10860.9861111111,116,Yes,Male
1990-02-10 06:40:00,10830.4305555556,42,No,Male
1990-05-26 04:20:00,10725.5694444444,149,Yes,Male
1990-03-07 12:13:20,10805.1990740741,100,No,Male
1990-04-09 15:40:00,10772.0972222222,112,No,Male
1990-01-29 22:26:40,10841.7731481481,123,No,Male
1990-03-25 08:00:00,10787.375,101,No,Male
1990-03-17 05:33:20,10795.4768518519,136,Yes,Male
1990-05-15 23:53:20,10735.7546296296,112,No,Male
1990-05-31 17:40:00,10720.0138888889,76,No,Male
1990-01-18 03:06:40,10853.5787037037,48,No,Male
1990-06-13 00:06:40,10707.7453703704,115,No,Male
1990-05-24 02:20:00,10727.6527777778,87,No,Male
1990-05-27 13:40:00,10724.1805555556,110,No,Male
1990-06-15 18:46:40,10704.9675925926,102,No,Male
1990-05-16 22:06:40,10734.8287037037,49,Yes,Male
1990-04-29 07:53:20,10752.4212962963,52,Yes,Male
1990-04-08 00:46:40,10773.7175925926,70,No,Male
1990-04-16 08:46:40,10765.3842592593,76,No,Male
1990-01-17 10:26:40,10854.2731481481,90,Yes,Male
1990-04-28 15:13:20,10753.1157407407,82,Yes,Male
1990-02-15 03:20:00,10825.5694444444,93,Yes,Male
1990-02-16 07:06:40,10824.412037037,123,No,Male
1990-04-03 09:40:00,10778.3472222222,185,Yes,Male
1990-02-21 14:53:20,10819.087962963,96,No,Male
1990-05-05 13:53:20,10746.1712962963,104,Yes,Male
1990-01-05 04:00:00,10866.5416666667,61,Yes,Male
1990-04-28 09:40:00,10753.3472222222,123,Yes,Male
1990-04-30 06:06:40,10751.4953703704,148,No,Male
1990-05-16 22:06:40,10734.8287037037,21,No,Male
1990-06-11 20:20:00,10708.9027777778,57,Yes,Male
1990-05-14 14:33:20,10737.1435185185,113,Yes,Male
1990-05-16 11:00:00,10735.2916666667,61,No,Male
1990-01-28 13:06:40,10843.162037037,117,No,Male
1990-01-10 11:46:40,10861.2175925926,92,Yes,Male
1990-01-29 00:13:20,10842.6990740741,145,No,Male
1990-01-30 20:40:00,10840.8472222222,106,Yes,Male
1990-02-22 13:06:40,10818.162037037,119,No,Male
1990-04-06 09:53:20,10775.337962963,106,No,Male
1990-01-29 00:13:20,10842.6990740741,124,Yes,Male
1990-03-31 14:00:00,10781.125,148,Yes,Male
1990-01-05 20:40:00,10865.8472222222,72,Yes,Male
1990-03-10 01:20:00,10802.6527777778,50,Yes,Male
1990-04-19 14:33:20,10762.1435185185,87,Yes,Male
1990-01-16 17:46:40,10854.9675925926,82,Yes,Male
1990-05-24 07:53:20,10727.4212962963,90,Yes,Male
1990-03-22 18:53:20,10789.9212962963,66,Yes,Male
1990-04-25 03:53:20,10756.587962963,98,No,Male
1990-06-08 14:33:20,10712.1435185185,130,No,Male
1990-02-05 15:33:20,10835.0601851852,52,Yes,Male
1990-01-19 23:33:20,10851.7268518519,60,Yes,Male
1990-05-27 19:13:20,10723.9490740741,62,No,Male
1990-06-05 14:20:00,10715.1527777778,91,Yes,Male
1990-06-18 19:00:00,10701.9583333333,82,Yes,Male
1990-01-26 00:00:00,10845.7083333333,152,Yes,Male
1990-03-10 01:20:00,10802.6527777778,53,Yes,Male
1990-02-23 22:26:40,10816.7731481481,60,No,Male
1990-02-24 15:06:40,10816.0787037037,77,Yes,Male
1990-03-29 17:33:20,10782.9768518519,82,Yes,Male
1990-06-09 23:53:20,10710.7546296296,110,No,Male
1990-03-17 22:13:20,10794.7824074074,157,No,Male
1990-02-27 04:13:20,10813.5324074074,114,Yes,Male
1990-06-01 10:20:00,10719.3194444444,103,Yes,Male
1990-06-17 09:40:00,10703.3472222222,58,Yes,Male
1990-05-20 03:53:20,10731.587962963,122,Yes,Male
1990-06-13 11:13:20,10707.2824074074,69,Yes,Male
1990-04-07 13:40:00,10774.1805555556,178,Yes,Male
1990-06-01 15:53:20,10719.087962963,94,Yes,Male
1990-02-18 20:13:20,10821.8657407407,52,Yes,Male
1990-05-07 04:46:40,10744.5509259259,123,No,Male
1990-06-06 01:26:40,10714.6898148148,62,Yes,Male
1990-04-25 03:53:20,10756.587962963,104,Yes,Male
1990-02-18 20:13:20,10821.8657407407,122,No,Male
1990-04-19 20:06:40,10761.912037037,88,No,Male
1990-04-09 04:33:20,10772.5601851852,96,Yes,Male
1990-02-10 06:40:00,10830.4305555556,94,Yes,Male
1990-03-14 22:00:00,10797.7916666667,137,Yes,Male
1990-01-21 08:53:20,10850.337962963,62,No,Male
1990-01-23 22:00:00,10847.7916666667,72,Yes,Male
1990-05-19 22:20:00,10731.8194444444,85,Yes,Male
1990-01-23 16:26:40,10848.0231481481,113,No,Male
1990-04-09 21:13:20,10771.8657407407,81,Yes,Male
1990-05-11 03:13:20,10740.6157407407,129,Yes,Male
1990-06-07 21:53:20,10712.837962963,156,No,Male
1990-04-03 09:40:00,10778.3472222222,55,No,Male
1990-06-17 04:06:40,10703.5787037037,81,No,Male
1990-03-13 23:46:40,10798.7175925926,107,No,Male
1990-03-05 15:46:40,10807.0509259259,57,Yes,Male
1990-06-17 15:13:20,10703.1157407407,83,No,Male
1990-04-07 19:13:20,10773.9490740741,116,No,Male
1990-01-24 14:40:00,10847.0972222222,123,Yes,Male
1990-03-20 05:46:40,10792.4675925926,132,No,Male
1990-04-05 00:33:20,10776.7268518519,137,Yes,Male
1990-04-25 09:26:40,10756.3564814815,78,Yes,Male
1990-06-02 08:33:20,10718.3935185185,95,No,Male
1990-04-11 17:40:00,10770.0138888889,93,Yes,Male
1990-06-16 22:33:20,10703.8101851852,123,Yes,Male
1990-06-14 09:26:40,10706.3564814815,64,No,Male
