STATION,STATION_NAME,DATE,HPCP
COOP:427064,PROVO BYU UT US,19831213 08:00,0.03
COOP:427064,PROVO BYU UT US,19831213 09:00,0.01
COOP:427064,PROVO BYU UT US,19831213 10:00,0.03
COOP:427064,PROVO BYU UT US,19831213 11:00,0.03
COOP:427064,PROVO BYU UT US,19831213 12:00,0.01
COOP:427064,PROVO BYU UT US,19831213 13:00,0.02
COOP:427064,PROVO BYU UT US,19831213 14:00,0.02
COOP:427064,PROVO BYU UT US,19831213 15:00,0.03
COOP:427064,PROVO BYU UT US,19831213 16:00,0.05
COOP:427064,PROVO BYU UT US,19831213 17:00,0.05
COOP:427064,PROVO BYU UT US,19831213 18:00,0.04
COOP:427064,PROVO BYU UT US,19831213 19:00,0.01
COOP:427064,PROVO BYU UT US,19831213 20:00,0.01
COOP:427064,PROVO BYU UT US,19831214 01:00,0.01
COOP:427064,PROVO BYU UT US,19831214 02:00,0.01
COOP:427064,PROVO BYU UT US,19831214 05:00,0.01
COOP:427064,PROVO BYU UT US,19831214 06:00,0.01
COOP:427064,PROVO BYU UT US,19831214 08:00,0.04
COOP:427064,PROVO BYU UT US,19831214 09:00,0.03
COOP:427064,PROVO BYU UT US,19831214 10:00,0.03
COOP:427064,PROVO BYU UT US,19831214 11:00,0.03
COOP:427064,PROVO BYU UT US,19831214 12:00,0.04
COOP:427064,PROVO BYU UT US,19831214 13:00,0.05
COOP:427064,PROVO BYU UT US,19831214 14:00,0.04
COOP:427064,PROVO BYU UT US,19831214 15:00,0.04
COOP:427064,PROVO BYU UT US,19831214 16:00,0.04
COOP:427064,PROVO BYU UT US,19831214 17:00,0.05
COOP:427064,PROVO BYU UT US,19831214 18:00,999.99
COOP:427064,PROVO BYU UT US,19831215 11:00,0.70
COOP:427064,PROVO BYU UT US,19831219 04:00,0.01
COOP:427064,PROVO BYU UT US,19831219 05:00,0.01
COOP:427064,PROVO BYU UT US,19831219 06:00,0.02
COOP:427064,PROVO BYU UT US,19831219 07:00,0.02
COOP:427064,PROVO BYU UT US,19831219 08:00,0.02
COOP:427064,PROVO BYU UT US,19831219 09:00,0.01
COOP:427064,PROVO BYU UT US,19831219 12:00,0.01
COOP:427064,PROVO BYU UT US,19831219 13:00,0.03
COOP:427064,PROVO BYU UT US,19831219 20:00,0.02
COOP:427064,PROVO BYU UT US,19831219 21:00,0.02
COOP:427064,PROVO BYU UT US,19831219 22:00,0.05
COOP:427064,PROVO BYU UT US,19831219 23:00,0.03
COOP:427064,PROVO BYU UT US,19831221 23:00,0.02
COOP:427064,PROVO BYU UT US,19831222 00:00,0.01
COOP:427064,PROVO BYU UT US,19831222 02:00,0.02
COOP:427064,PROVO BYU UT US,19831222 08:00,0.01
COOP:427064,PROVO BYU UT US,19831222 13:00,0.01
COOP:427064,PROVO BYU UT US,19831222 14:00,0.01
COOP:427064,PROVO BYU UT US,19831222 19:00,0.01
COOP:427064,PROVO BYU UT US,19831222 20:00,0.02
COOP:427064,PROVO BYU UT US,19831223 05:00,0.02
COOP:427064,PROVO BYU UT US,19831223 07:00,0.02
COOP:427064,PROVO BYU UT US,19831223 08:00,0.05
COOP:427064,PROVO BYU UT US,19831223 09:00,0.01
COOP:427064,PROVO BYU UT US,19831223 10:00,0.02
COOP:427064,PROVO BYU UT US,19831223 11:00,0.02
COOP:427064,PROVO BYU UT US,19831223 13:00,0.01
COOP:427064,PROVO BYU UT US,19831223 14:00,0.01
COOP:427064,PROVO BYU UT US,19831223 15:00,0.01
COOP:427064,PROVO BYU UT US,19831223 16:00,0.01
COOP:427064,PROVO BYU UT US,19831223 17:00,0.03
COOP:427064,PROVO BYU UT US,19831223 19:00,0.01
COOP:427064,PROVO BYU UT US,19831223 20:00,0.01
COOP:427064,PROVO BYU UT US,19831223 21:00,0.02
COOP:427064,PROVO BYU UT US,19831223 22:00,0.01
COOP:427064,PROVO BYU UT US,19831223 23:00,0.02
COOP:427064,PROVO BYU UT US,19831224 00:00,0.01
COOP:427064,PROVO BYU UT US,19831224 01:00,0.02
COOP:427064,PROVO BYU UT US,19831224 02:00,0.02
COOP:427064,PROVO BYU UT US,19831224 03:00,0.03
COOP:427064,PROVO BYU UT US,19831224 04:00,0.02
COOP:427064,PROVO BYU UT US,19831224 05:00,0.03
COOP:427064,PROVO BYU UT US,19831224 06:00,0.03
COOP:427064,PROVO BYU UT US,19831224 07:00,0.04
COOP:427064,PROVO BYU UT US,19831224 18:00,0.04
COOP:427064,PROVO BYU UT US,19831224 19:00,0.04
COOP:427064,PROVO BYU UT US,19831224 20:00,0.05
COOP:427064,PROVO BYU UT US,19831224 21:00,0.05
COOP:427064,PROVO BYU UT US,19831224 22:00,0.05
COOP:427064,PROVO BYU UT US,19831224 23:00,0.04
COOP:427064,PROVO BYU UT US,19831225 00:00,0.02
COOP:427064,PROVO BYU UT US,19831225 01:00,0.03
COOP:427064,PROVO BYU UT US,19831225 02:00,0.02
COOP:427064,PROVO BYU UT US,19831225 03:00,0.01
COOP:427064,PROVO BYU UT US,19831225 07:00,0.03
COOP:427064,PROVO BYU UT US,19831225 08:00,0.01
COOP:427064,PROVO BYU UT US,19831225 11:00,0.01
COOP:427064,PROVO BYU UT US,19831225 12:00,0.01
COOP:427064,PROVO BYU UT US,19831225 13:00,0.01
COOP:427064,PROVO BYU UT US,19831225 14:00,0.04
COOP:427064,PROVO BYU UT US,19831225 15:00,0.05
COOP:427064,PROVO BYU UT US,19831225 16:00,0.10
COOP:427064,PROVO BYU UT US,19831225 17:00,0.04
COOP:427064,PROVO BYU UT US,19831225 18:00,0.09
COOP:427064,PROVO BYU UT US,19831225 19:00,0.11
COOP:427064,PROVO BYU UT US,19831225 20:00,0.08
COOP:427064,PROVO BYU UT US,19831225 21:00,0.06
COOP:427064,PROVO BYU UT US,19831225 22:00,0.08
COOP:427064,PROVO BYU UT US,19831225 23:00,0.12
COOP:427064,PROVO BYU UT US,19831226 00:00,0.07
COOP:427064,PROVO BYU UT US,19831226 01:00,0.04
COOP:427064,PROVO BYU UT US,19831226 02:00,0.02
COOP:427064,PROVO BYU UT US,19831226 03:00,0.03
COOP:427064,PROVO BYU UT US,19831226 04:00,0.04
COOP:427064,PROVO BYU UT US,19831226 05:00,0.01
COOP:427064,PROVO BYU UT US,19831226 06:00,0.01
COOP:427064,PROVO BYU UT US,19831226 07:00,0.02
COOP:427064,PROVO BYU UT US,19831226 08:00,0.01
COOP:427064,PROVO BYU UT US,19831226 17:00,0.02
COOP:427064,PROVO BYU UT US,19831226 18:00,0.02
COOP:427064,PROVO BYU UT US,19831226 19:00,0.03
COOP:427064,PROVO BYU UT US,19831226 20:00,0.02
COOP:427064,PROVO BYU UT US,19831226 21:00,0.04
COOP:427064,PROVO BYU UT US,19831226 22:00,0.07
COOP:427064,PROVO BYU UT US,19831226 23:00,0.08
COOP:427064,PROVO BYU UT US,19831227 00:00,0.09
COOP:427064,PROVO BYU UT US,19831227 01:00,0.07
COOP:427064,PROVO BYU UT US,19831227 02:00,0.02
COOP:427064,PROVO BYU UT US,19831227 03:00,0.02
COOP:427064,PROVO BYU UT US,19831227 04:00,0.01
COOP:427064,PROVO BYU UT US,19831227 07:00,0.02
COOP:427064,PROVO BYU UT US,19831227 08:00,0.02
COOP:427064,PROVO BYU UT US,19831227 12:00,0.02
COOP:427064,PROVO BYU UT US,19831227 13:00,0.08
COOP:427064,PROVO BYU UT US,19831227 14:00,0.07
COOP:427064,PROVO BYU UT US,19831227 15:00,0.03
COOP:427064,PROVO BYU UT US,19831227 16:00,0.05
COOP:427064,PROVO BYU UT US,19831227 17:00,0.03
COOP:427064,PROVO BYU UT US,19831227 18:00,0.01
COOP:427064,PROVO BYU UT US,19831227 21:00,0.01
COOP:427064,PROVO BYU UT US,19831230 19:00,0.05
COOP:427064,PROVO BYU UT US,19831230 20:00,0.02
COOP:427064,PROVO BYU UT US,19831230 21:00,0.01
COOP:427064,PROVO BYU UT US,19831230 23:00,0.01
COOP:427064,PROVO BYU UT US,19831231 00:00,0.01
COOP:427064,PROVO BYU UT US,19831231 02:00,0.02
COOP:427064,PROVO BYU UT US,19831231 03:00,0.06
COOP:427064,PROVO BYU UT US,19831231 04:00,0.03
COOP:427064,PROVO BYU UT US,19831231 05:00,0.02
COOP:427064,PROVO BYU UT US,19831231 06:00,0.05
COOP:427064,PROVO BYU UT US,19840101 01:00,0.00
COOP:427064,PROVO BYU UT US,19840107 07:00,0.02
COOP:427064,PROVO BYU UT US,19840107 08:00,0.02
COOP:427064,PROVO BYU UT US,19840110 01:00,0.01
COOP:427064,PROVO BYU UT US,19840111 04:00,0.01
COOP:427064,PROVO BYU UT US,19840111 05:00,0.01
COOP:427064,PROVO BYU UT US,19840111 06:00,0.04
COOP:427064,PROVO BYU UT US,19840111 07:00,0.04
COOP:427064,PROVO BYU UT US,19840111 08:00,0.03
COOP:427064,PROVO BYU UT US,19840111 14:00,0.01
COOP:427064,PROVO BYU UT US,19840111 15:00,0.01
COOP:427064,PROVO BYU UT US,19840111 16:00,0.01
COOP:427064,PROVO BYU UT US,19840112 10:00,0.01
COOP:427064,PROVO BYU UT US,19840114 07:00,0.02
COOP:427064,PROVO BYU UT US,19840114 08:00,0.01
COOP:427064,PROVO BYU UT US,19840114 10:00,0.01
COOP:427064,PROVO BYU UT US,19840114 14:00,0.02
COOP:427064,PROVO BYU UT US,19840114 15:00,0.02
COOP:427064,PROVO BYU UT US,19840114 16:00,0.02
COOP:427064,PROVO BYU UT US,19840114 17:00,0.02
COOP:427064,PROVO BYU UT US,19840114 18:00,0.02
COOP:427064,PROVO BYU UT US,19840114 19:00,0.02
COOP:427064,PROVO BYU UT US,19840114 20:00,0.01
COOP:427064,PROVO BYU UT US,19840114 21:00,0.01
COOP:427064,PROVO BYU UT US,19840114 22:00,0.01
COOP:427064,PROVO BYU UT US,19840114 23:00,0.01
COOP:427064,PROVO BYU UT US,19840115 00:00,0.01
COOP:427064,PROVO BYU UT US,19840115 01:00,0.01
COOP:427064,PROVO BYU UT US,19840115 05:00,0.01
COOP:427064,PROVO BYU UT US,19840115 06:00,0.01
COOP:427064,PROVO BYU UT US,19840115 07:00,0.01
COOP:427064,PROVO BYU UT US,19840115 08:00,0.01
COOP:427064,PROVO BYU UT US,19840116 02:00,0.01
COOP:427064,PROVO BYU UT US,19840116 03:00,0.01
COOP:427064,PROVO BYU UT US,19840116 04:00,0.01
COOP:427064,PROVO BYU UT US,19840116 23:00,0.01
COOP:427064,PROVO BYU UT US,19840117 00:00,0.01
COOP:427064,PROVO BYU UT US,19840117 01:00,0.03
COOP:427064,PROVO BYU UT US,19840117 02:00,0.02
COOP:427064,PROVO BYU UT US,19840117 03:00,0.01
COOP:427064,PROVO BYU UT US,19840123 02:00,0.01
COOP:427064,PROVO BYU UT US,19840123 04:00,0.04
COOP:427064,PROVO BYU UT US,19840123 05:00,0.04
COOP:427064,PROVO BYU UT US,19840123 06:00,0.04
COOP:427064,PROVO BYU UT US,19840123 07:00,0.01
COOP:427064,PROVO BYU UT US,19840123 10:00,0.01
COOP:427064,PROVO BYU UT US,19840123 12:00,0.01
COOP:427064,PROVO BYU UT US,19840123 13:00,0.01
COOP:427064,PROVO BYU UT US,19840123 15:00,0.01
COOP:427064,PROVO BYU UT US,19840124 02:00,0.01
COOP:427064,PROVO BYU UT US,19840124 05:00,0.01
COOP:427064,PROVO BYU UT US,19840124 08:00,0.01
COOP:427064,PROVO BYU UT US,19840125 02:00,0.01
COOP:427064,PROVO BYU UT US,19840125 03:00,0.01
COOP:427064,PROVO BYU UT US,19840125 05:00,0.01
COOP:427064,PROVO BYU UT US,19840125 18:00,0.01
COOP:427064,PROVO BYU UT US,19840125 19:00,0.01
COOP:427064,PROVO BYU UT US,19840125 20:00,0.02
COOP:427064,PROVO BYU UT US,19840125 21:00,0.01
COOP:427064,PROVO BYU UT US,19840125 22:00,0.01
COOP:427064,PROVO BYU UT US,19840125 23:00,0.02
COOP:427064,PROVO BYU UT US,19840126 00:00,0.01
COOP:427064,PROVO BYU UT US,19840126 01:00,0.01
COOP:427064,PROVO BYU UT US,19840126 02:00,0.01
COOP:427064,PROVO BYU UT US,19840126 03:00,0.01
COOP:427064,PROVO BYU UT US,19840126 08:00,0.01
COOP:427064,PROVO BYU UT US,19840126 09:00,0.01
COOP:427064,PROVO BYU UT US,19840126 10:00,0.01
COOP:427064,PROVO BYU UT US,19840201 01:00,0.00
COOP:427064,PROVO BYU UT US,19840201 04:00,0.01
COOP:427064,PROVO BYU UT US,19840210 12:00,0.01
COOP:427064,PROVO BYU UT US,19840210 13:00,0.02
COOP:427064,PROVO BYU UT US,19840210 14:00,0.01
COOP:427064,PROVO BYU UT US,19840210 15:00,0.02
COOP:427064,PROVO BYU UT US,19840211 00:00,0.01
COOP:427064,PROVO BYU UT US,19840211 01:00,0.01
COOP:427064,PROVO BYU UT US,19840211 02:00,0.01
COOP:427064,PROVO BYU UT US,19840211 03:00,0.04
COOP:427064,PROVO BYU UT US,19840211 04:00,0.04
COOP:427064,PROVO BYU UT US,19840211 05:00,0.05
COOP:427064,PROVO BYU UT US,19840211 06:00,0.01
COOP:427064,PROVO BYU UT US,19840213 18:00,0.04
COOP:427064,PROVO BYU UT US,19840213 19:00,0.06
COOP:427064,PROVO BYU UT US,19840213 20:00,0.04
COOP:427064,PROVO BYU UT US,19840213 21:00,0.04
COOP:427064,PROVO BYU UT US,19840213 22:00,0.04
COOP:427064,PROVO BYU UT US,19840213 23:00,0.03
COOP:427064,PROVO BYU UT US,19840214 00:00,0.01
COOP:427064,PROVO BYU UT US,19840214 01:00,0.01
COOP:427064,PROVO BYU UT US,19840214 02:00,0.02
COOP:427064,PROVO BYU UT US,19840214 05:00,0.02
COOP:427064,PROVO BYU UT US,19840214 06:00,0.10
COOP:427064,PROVO BYU UT US,19840214 07:00,0.05
COOP:427064,PROVO BYU UT US,19840214 09:00,0.01
COOP:427064,PROVO BYU UT US,19840216 15:00,0.02
COOP:427064,PROVO BYU UT US,19840216 16:00,0.01
COOP:427064,PROVO BYU UT US,19840216 19:00,0.04
COOP:427064,PROVO BYU UT US,19840216 20:00,0.01
COOP:427064,PROVO BYU UT US,19840216 21:00,0.07
COOP:427064,PROVO BYU UT US,19840216 22:00,0.05
COOP:427064,PROVO BYU UT US,19840216 23:00,0.02
COOP:427064,PROVO BYU UT US,19840217 00:00,0.01
COOP:427064,PROVO BYU UT US,19840217 01:00,0.01
COOP:427064,PROVO BYU UT US,19840217 02:00,0.01
COOP:427064,PROVO BYU UT US,19840217 03:00,0.01
COOP:427064,PROVO BYU UT US,19840217 04:00,0.01
COOP:427064,PROVO BYU UT US,19840217 06:00,0.01
COOP:427064,PROVO BYU UT US,19840217 07:00,0.01
COOP:427064,PROVO BYU UT US,19840217 09:00,0.06
COOP:427064,PROVO BYU UT US,19840218 15:00,0.05
COOP:427064,PROVO BYU UT US,19840218 16:00,0.02
COOP:427064,PROVO BYU UT US,19840222 06:00,0.01
COOP:427064,PROVO BYU UT US,19840222 07:00,0.01
COOP:427064,PROVO BYU UT US,19840222 09:00,0.02
COOP:427064,PROVO BYU UT US,19840222 10:00,0.03
COOP:427064,PROVO BYU UT US,19840225 05:00,0.02
COOP:427064,PROVO BYU UT US,19840301 01:00,0.00
COOP:427064,PROVO BYU UT US,19840311 04:00,0.01
COOP:427064,PROVO BYU UT US,19840311 07:00,0.06
COOP:427064,PROVO BYU UT US,19840311 08:00,0.13
COOP:427064,PROVO BYU UT US,19840311 09:00,0.01
COOP:427064,PROVO BYU UT US,19840311 11:00,0.01
COOP:427064,PROVO BYU UT US,19840311 13:00,0.01
COOP:427064,PROVO BYU UT US,19840314 08:00,0.04
COOP:427064,PROVO BYU UT US,19840314 09:00,0.02
COOP:427064,PROVO BYU UT US,19840314 10:00,0.04
COOP:427064,PROVO BYU UT US,19840314 11:00,0.20
COOP:427064,PROVO BYU UT US,19840314 12:00,0.04
COOP:427064,PROVO BYU UT US,19840314 13:00,0.04
COOP:427064,PROVO BYU UT US,19840314 14:00,0.02
COOP:427064,PROVO BYU UT US,19840314 15:00,0.01
COOP:427064,PROVO BYU UT US,19840314 16:00,0.01
COOP:427064,PROVO BYU UT US,19840314 17:00,999.99
COOP:427064,PROVO BYU UT US,19840315 16:00,999.99
COOP:427064,PROVO BYU UT US,19840315 18:00,0.04
COOP:427064,PROVO BYU UT US,19840315 19:00,0.05
COOP:427064,PROVO BYU UT US,19840315 20:00,0.12
COOP:427064,PROVO BYU UT US,19840315 21:00,0.12
COOP:427064,PROVO BYU UT US,19840315 22:00,0.16
COOP:427064,PROVO BYU UT US,19840315 23:00,0.10
COOP:427064,PROVO BYU UT US,19840316 00:00,0.04
COOP:427064,PROVO BYU UT US,19840316 01:00,0.01
COOP:427064,PROVO BYU UT US,19840316 04:00,0.01
COOP:427064,PROVO BYU UT US,19840316 08:00,0.02
COOP:427064,PROVO BYU UT US,19840316 09:00,0.01
COOP:427064,PROVO BYU UT US,19840317 11:00,0.08
COOP:427064,PROVO BYU UT US,19840317 12:00,0.08
COOP:427064,PROVO BYU UT US,19840317 13:00,0.08
COOP:427064,PROVO BYU UT US,19840317 14:00,0.03
COOP:427064,PROVO BYU UT US,19840326 01:00,0.01
COOP:427064,PROVO BYU UT US,19840326 02:00,0.01
COOP:427064,PROVO BYU UT US,19840326 04:00,0.01
COOP:427064,PROVO BYU UT US,19840326 06:00,0.01
COOP:427064,PROVO BYU UT US,19840326 08:00,0.03
COOP:427064,PROVO BYU UT US,19840326 09:00,0.01
COOP:427064,PROVO BYU UT US,19840326 10:00,0.01
COOP:427064,PROVO BYU UT US,19840331 22:00,0.02
COOP:427064,PROVO BYU UT US,19840331 23:00,0.02
COOP:427064,PROVO BYU UT US,19840401 01:00,0.00
COOP:427064,PROVO BYU UT US,19840401 03:00,0.01
COOP:427064,PROVO BYU UT US,19840401 06:00,0.04
COOP:427064,PROVO BYU UT US,19840401 07:00,0.05
COOP:427064,PROVO BYU UT US,19840401 08:00,0.02
COOP:427064,PROVO BYU UT US,19840401 10:00,0.01
COOP:427064,PROVO BYU UT US,19840401 11:00,0.01
COOP:427064,PROVO BYU UT US,19840401 12:00,0.08
COOP:427064,PROVO BYU UT US,19840401 13:00,0.07
COOP:427064,PROVO BYU UT US,19840401 14:00,0.12
COOP:427064,PROVO BYU UT US,19840401 15:00,0.12
COOP:427064,PROVO BYU UT US,19840401 16:00,0.17
COOP:427064,PROVO BYU UT US,19840401 17:00,0.10
COOP:427064,PROVO BYU UT US,19840401 18:00,0.03
COOP:427064,PROVO BYU UT US,19840401 19:00,0.04
COOP:427064,PROVO BYU UT US,19840401 20:00,0.09
COOP:427064,PROVO BYU UT US,19840401 21:00,0.03
COOP:427064,PROVO BYU UT US,19840401 22:00,0.02
COOP:427064,PROVO BYU UT US,19840401 23:00,0.09
COOP:427064,PROVO BYU UT US,19840406 18:00,0.04
COOP:427064,PROVO BYU UT US,19840406 19:00,0.02
COOP:427064,PROVO BYU UT US,19840406 21:00,0.01
COOP:427064,PROVO BYU UT US,19840406 22:00,0.01
COOP:427064,PROVO BYU UT US,19840408 20:00,0.01
COOP:427064,PROVO BYU UT US,19840408 21:00,0.01
COOP:427064,PROVO BYU UT US,19840408 22:00,0.02
COOP:427064,PROVO BYU UT US,19840408 23:00,0.02
COOP:427064,PROVO BYU UT US,19840409 00:00,0.01
COOP:427064,PROVO BYU UT US,19840409 01:00,0.01
COOP:427064,PROVO BYU UT US,19840409 02:00,0.02
COOP:427064,PROVO BYU UT US,19840409 03:00,0.01
COOP:427064,PROVO BYU UT US,19840409 04:00,0.16
COOP:427064,PROVO BYU UT US,19840409 05:00,0.05
COOP:427064,PROVO BYU UT US,19840410 16:00,0.03
COOP:427064,PROVO BYU UT US,19840410 17:00,0.02
COOP:427064,PROVO BYU UT US,19840410 18:00,0.02
COOP:427064,PROVO BYU UT US,19840412 16:00,999.99
COOP:427064,PROVO BYU UT US,19840419 15:00,999.99
COOP:427064,PROVO BYU UT US,19840419 17:00,999.99
COOP:427064,PROVO BYU UT US,19840420 16:00,0.03
COOP:427064,PROVO BYU UT US,19840425 17:00,0.01
COOP:427064,PROVO BYU UT US,19840425 19:00,0.01
COOP:427064,PROVO BYU UT US,19840425 21:00,0.01
COOP:427064,PROVO BYU UT US,19840425 22:00,0.01
COOP:427064,PROVO BYU UT US,19840426 00:00,0.01
COOP:427064,PROVO BYU UT US,19840426 01:00,0.01
COOP:427064,PROVO BYU UT US,19840426 02:00,0.02
COOP:427064,PROVO BYU UT US,19840426 03:00,0.01
COOP:427064,PROVO BYU UT US,19840426 04:00,0.01
COOP:427064,PROVO BYU UT US,19840426 05:00,0.01
COOP:427064,PROVO BYU UT US,19840426 07:00,0.02
COOP:427064,PROVO BYU UT US,19840426 08:00,0.01
COOP:427064,PROVO BYU UT US,19840426 10:00,0.04
COOP:427064,PROVO BYU UT US,19840426 11:00,0.03
COOP:427064,PROVO BYU UT US,19840427 01:00,0.01
COOP:427064,PROVO BYU UT US,19840427 02:00,0.01
COOP:427064,PROVO BYU UT US,19840427 03:00,0.03
COOP:427064,PROVO BYU UT US,19840427 04:00,0.04
COOP:427064,PROVO BYU UT US,19840427 05:00,0.04
COOP:427064,PROVO BYU UT US,19840427 06:00,0.05
COOP:427064,PROVO BYU UT US,19840427 07:00,0.08
COOP:427064,PROVO BYU UT US,19840427 08:00,0.06
COOP:427064,PROVO BYU UT US,19840427 09:00,0.03
COOP:427064,PROVO BYU UT US,19840427 10:00,0.04
COOP:427064,PROVO BYU UT US,19840427 11:00,0.02
COOP:427064,PROVO BYU UT US,19840427 12:00,0.02
COOP:427064,PROVO BYU UT US,19840427 13:00,0.16
COOP:427064,PROVO BYU UT US,19840427 14:00,0.34
COOP:427064,PROVO BYU UT US,19840427 15:00,0.08
COOP:427064,PROVO BYU UT US,19840429 11:00,0.01
COOP:427064,PROVO BYU UT US,19840429 17:00,999.99
COOP:427064,PROVO BYU UT US,19840501 00:00,999.99
COOP:427064,PROVO BYU UT US,19840501 01:00,999.99
COOP:427064,PROVO BYU UT US,19840501 16:00,0.18
COOP:427064,PROVO BYU UT US,19840502 01:00,0.01
COOP:427064,PROVO BYU UT US,19840502 02:00,0.04
COOP:427064,PROVO BYU UT US,19840502 03:00,0.03
COOP:427064,PROVO BYU UT US,19840502 04:00,0.02
COOP:427064,PROVO BYU UT US,19840502 05:00,0.02
COOP:427064,PROVO BYU UT US,19840502 06:00,0.02
COOP:427064,PROVO BYU UT US,19840502 07:00,0.02
COOP:427064,PROVO BYU UT US,19840502 08:00,0.01
COOP:427064,PROVO BYU UT US,19840502 10:00,0.03
COOP:427064,PROVO BYU UT US,19840502 11:00,0.02
COOP:427064,PROVO BYU UT US,19840503 13:00,0.06
COOP:427064,PROVO BYU UT US,19840503 14:00,0.02
COOP:427064,PROVO BYU UT US,19840503 15:00,0.01
COOP:427064,PROVO BYU UT US,19840505 02:00,999.99
COOP:427064,PROVO BYU UT US,19840505 03:00,0.02
COOP:427064,PROVO BYU UT US,19840514 14:00,0.03
COOP:427064,PROVO BYU UT US,19840530 21:00,0.01
COOP:427064,PROVO BYU UT US,19840530 23:00,0.01
COOP:427064,PROVO BYU UT US,19840531 00:00,0.01
COOP:427064,PROVO BYU UT US,19840531 01:00,0.01
COOP:427064,PROVO BYU UT US,19840531 02:00,0.01
COOP:427064,PROVO BYU UT US,19840531 03:00,0.01
COOP:427064,PROVO BYU UT US,19840531 04:00,0.02
COOP:427064,PROVO BYU UT US,19840531 05:00,0.01
COOP:427064,PROVO BYU UT US,19840531 06:00,0.07
COOP:427064,PROVO BYU UT US,19840531 07:00,0.06
COOP:427064,PROVO BYU UT US,19840531 19:00,0.06
COOP:427064,PROVO BYU UT US,19840531 20:00,0.08
COOP:427064,PROVO BYU UT US,19840531 22:00,0.01
COOP:427064,PROVO BYU UT US,19840601 01:00,0.00
COOP:427064,PROVO BYU UT US,19840602 23:00,0.03
COOP:427064,PROVO BYU UT US,19840603 00:00,0.04
COOP:427064,PROVO BYU UT US,19840603 01:00,0.01
COOP:427064,PROVO BYU UT US,19840603 02:00,0.01
COOP:427064,PROVO BYU UT US,19840603 03:00,0.01
COOP:427064,PROVO BYU UT US,19840604 18:00,999.99
COOP:427064,PROVO BYU UT US,19840605 12:00,1.25
COOP:427064,PROVO BYU UT US,19840606 02:00,0.01
COOP:427064,PROVO BYU UT US,19840606 03:00,0.01
COOP:427064,PROVO BYU UT US,19840606 04:00,0.01
COOP:427064,PROVO BYU UT US,19840606 06:00,0.01
COOP:427064,PROVO BYU UT US,19840606 07:00,0.01
COOP:427064,PROVO BYU UT US,19840606 08:00,0.02
COOP:427064,PROVO BYU UT US,19840606 09:00,0.08
COOP:427064,PROVO BYU UT US,19840606 10:00,0.17
COOP:427064,PROVO BYU UT US,19840606 11:00,0.20
COOP:427064,PROVO BYU UT US,19840606 12:00,0.08
COOP:427064,PROVO BYU UT US,19840606 13:00,0.04
COOP:427064,PROVO BYU UT US,19840606 14:00,0.11
COOP:427064,PROVO BYU UT US,19840606 15:00,0.12
COOP:427064,PROVO BYU UT US,19840606 16:00,0.20
COOP:427064,PROVO BYU UT US,19840606 21:00,0.02
COOP:427064,PROVO BYU UT US,19840606 22:00,0.04
COOP:427064,PROVO BYU UT US,19840606 23:00,0.04
COOP:427064,PROVO BYU UT US,19840607 00:00,0.04
COOP:427064,PROVO BYU UT US,19840607 01:00,0.03
COOP:427064,PROVO BYU UT US,19840607 02:00,0.01
COOP:427064,PROVO BYU UT US,19840607 03:00,0.01
COOP:427064,PROVO BYU UT US,19840607 04:00,0.03
COOP:427064,PROVO BYU UT US,19840607 05:00,0.08
COOP:427064,PROVO BYU UT US,19840607 06:00,0.08
COOP:427064,PROVO BYU UT US,19840607 07:00,0.04
COOP:427064,PROVO BYU UT US,19840607 08:00,0.02
COOP:427064,PROVO BYU UT US,19840608 01:00,999.99
COOP:427064,PROVO BYU UT US,19840608 16:00,0.25
COOP:427064,PROVO BYU UT US,19840610 17:00,0.01
COOP:427064,PROVO BYU UT US,19840610 18:00,0.01
COOP:427064,PROVO BYU UT US,19840615 15:00,0.05
COOP:427064,PROVO BYU UT US,19840630 02:00,0.02
COOP:427064,PROVO BYU UT US,19840630 03:00,0.02
COOP:427064,PROVO BYU UT US,19840630 04:00,0.01
COOP:427064,PROVO BYU UT US,19840630 08:00,0.03
COOP:427064,PROVO BYU UT US,19840630 15:00,0.05
COOP:427064,PROVO BYU UT US,19840630 16:00,0.03
COOP:427064,PROVO BYU UT US,19840701 01:00,0.00
COOP:427064,PROVO BYU UT US,19840708 04:00,0.01
COOP:427064,PROVO BYU UT US,19840708 20:00,0.03
COOP:427064,PROVO BYU UT US,19840708 21:00,0.01
COOP:427064,PROVO BYU UT US,19840709 00:00,0.02
COOP:427064,PROVO BYU UT US,19840709 01:00,0.34
COOP:427064,PROVO BYU UT US,19840709 02:00,0.11
COOP:427064,PROVO BYU UT US,19840709 16:00,0.19
COOP:427064,PROVO BYU UT US,19840709 17:00,0.24
COOP:427064,PROVO BYU UT US,19840710 01:00,0.01
COOP:427064,PROVO BYU UT US,19840710 02:00,0.02
COOP:427064,PROVO BYU UT US,19840710 03:00,0.01
COOP:427064,PROVO BYU UT US,19840712 17:00,0.10
COOP:427064,PROVO BYU UT US,19840712 18:00,0.10
COOP:427064,PROVO BYU UT US,19840712 19:00,0.04
COOP:427064,PROVO BYU UT US,19840712 20:00,0.05
COOP:427064,PROVO BYU UT US,19840712 23:00,0.01
COOP:427064,PROVO BYU UT US,19840713 14:00,0.02
COOP:427064,PROVO BYU UT US,19840720 20:00,0.07
COOP:427064,PROVO BYU UT US,19840721 00:00,0.01
