Sample.ID,Rep,Well,Dilution,Substrate,Hour,Absorbance,SampleType
Soil_2,3,H2,0.001,D.L -α-Glycerol Phosphate,48,0.158,Soil
Soil_2,3,H3,0.001,D-Mallic Acid,48,0.947,Soil
Soil_2,3,H4,0.001,Putrescine,48,1.47,Soil
Soil_2,3,A1,0.01,Water,48,0,Soil
Soil_2,3,A2,0.01,β-Methyl-D- Glucoside,48,1.139,Soil
Soil_2,3,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.794,Soil
Soil_2,3,A4,0.01,L-Arginine,48,1.623,Soil
Soil_2,3,B1,0.01,Pyruvic Acid Methyl Ester,48,1.1,Soil
Soil_2,3,B2,0.01,D-Xylose,48,1.413,Soil
Soil_2,3,B3,0.01,D-Galacturonic Acid,48,1.593,Soil
Soil_2,3,B4,0.01,L-Asparganine,48,1.817,Soil
Soil_2,3,C1,0.01,Tween 40,48,1.241,Soil
Soil_2,3,C2,0.01,i-Erythitol,48,0.478,Soil
Soil_2,3,C3,0.01,2-Hydroxy Benzoic Acid,48,0.422,Soil
Soil_2,3,C4,0.01,L-Phenylalanine,48,0.798,Soil
Soil_2,3,D1,0.01,Tween 80 ,48,0.922,Soil
Soil_2,3,D2,0.01,D-Mannitol,48,1.734,Soil
Soil_2,3,D3,0.01,4-Hydroxy Benzoic Acid,48,1.226,Soil
Soil_2,3,D4,0.01,L-Serine,48,1.698,Soil
Soil_2,3,E1,0.01,α-Cyclodextrin,48,0.328,Soil
Soil_2,3,E2,0.01,N-Acetyl-D-Glucosamine,48,1.46,Soil
Soil_2,3,E3,0.01,γ-Hydroxybutyric Acid,48,0.47,Soil
Soil_2,3,E4,0.01,L-Threonine,48,0.244,Soil
Soil_2,3,F1,0.01,Glycogen,48,1.705,Soil
Soil_2,3,F2,0.01,D-Glucosaminic Acid,48,0.672,Soil
Soil_2,3,F3,0.01,Itaconic Acid,48,0.883,Soil
Soil_2,3,F4,0.01,Glycyl-L-Glutamic Acid,48,0,Soil
Soil_2,3,G1,0.01,D-Cellobiose,48,0.344,Soil
Soil_2,3,G2,0.01,Glucose-1-Phosphate,48,0.144,Soil
Soil_2,3,G3,0.01,α-Ketobutyric Acid,48,0.203,Soil
Soil_2,3,G4,0.01,Phenylethylamine,48,1.495,Soil
Soil_2,3,H1,0.01,α-D-Lactose,48,0,Soil
Soil_2,3,H2,0.01,D.L -α-Glycerol Phosphate,48,0.031,Soil
Soil_2,3,H3,0.01,D-Mallic Acid,48,0.583,Soil
Soil_2,3,H4,0.01,Putrescine,48,0.746,Soil
Soil_2,3,A1,0.1,Water,48,0,Soil
Soil_2,3,A2,0.1,β-Methyl-D- Glucoside,48,0,Soil
Soil_2,3,A3,0.1,D-Galactonic Acid γ-Lactone,48,0,Soil
Soil_2,3,A4,0.1,L-Arginine,48,0,Soil
Soil_2,3,B1,0.1,Pyruvic Acid Methyl Ester,48,0.494,Soil
Soil_2,3,B2,0.1,D-Xylose,48,0.324,Soil
Soil_2,3,B3,0.1,D-Galacturonic Acid,48,0.382,Soil
Soil_2,3,B4,0.1,L-Asparganine,48,0,Soil
Soil_2,3,C1,0.1,Tween 40,48,0.172,Soil
Soil_2,3,C2,0.1,i-Erythitol,48,0.303,Soil
Soil_2,3,C3,0.1,2-Hydroxy Benzoic Acid,48,0.297,Soil
Soil_2,3,C4,0.1,L-Phenylalanine,48,0,Soil
Soil_2,3,D1,0.1,Tween 80 ,48,0.27,Soil
Soil_2,3,D2,0.1,D-Mannitol,48,0.414,Soil
Soil_2,3,D3,0.1,4-Hydroxy Benzoic Acid,48,0.66,Soil
Soil_2,3,D4,0.1,L-Serine,48,0,Soil
Soil_2,3,E1,0.1,α-Cyclodextrin,48,0.479,Soil
Soil_2,3,E2,0.1,N-Acetyl-D-Glucosamine,48,0.5,Soil
Soil_2,3,E3,0.1,γ-Hydroxybutyric Acid,48,0.471,Soil
Soil_2,3,E4,0.1,L-Threonine,48,0,Soil
Soil_2,3,F1,0.1,Glycogen,48,0.503,Soil
Soil_2,3,F2,0.1,D-Glucosaminic Acid,48,0.302,Soil
Soil_2,3,F3,0.1,Itaconic Acid,48,0.331,Soil
Soil_2,3,F4,0.1,Glycyl-L-Glutamic Acid,48,0,Soil
Soil_2,3,G1,0.1,D-Cellobiose,48,0.442,Soil
Soil_2,3,G2,0.1,Glucose-1-Phosphate,48,0.355,Soil
Soil_2,3,G3,0.1,α-Ketobutyric Acid,48,0.203,Soil
Soil_2,3,G4,0.1,Phenylethylamine,48,0,Soil
Soil_2,3,H1,0.1,α-D-Lactose,48,0,Soil
Soil_2,3,H2,0.1,D.L -α-Glycerol Phosphate,48,0,Soil
Soil_2,3,H3,0.1,D-Mallic Acid,48,0,Soil
Soil_2,3,H4,0.1,Putrescine,48,0,Soil
Waste_Water,1,A1,0.001,Water,48,0,Soil
Waste_Water,1,A2,0.001,β-Methyl-D- Glucoside,48,0,Soil
Waste_Water,1,A3,0.001,D-Galactonic Acid γ-Lactone,48,0.037,Soil
Waste_Water,1,A4,0.001,L-Arginine,48,0,Soil
Waste_Water,1,B1,0.001,Pyruvic Acid Methyl Ester,48,0.497,Soil
Waste_Water,1,B2,0.001,D-Xylose,48,0,Soil
Waste_Water,1,B3,0.001,D-Galacturonic Acid,48,0,Soil
Waste_Water,1,B4,0.001,L-Asparganine,48,0,Soil
Waste_Water,1,C1,0.001,Tween 40,48,0.261,Soil
Waste_Water,1,C2,0.001,i-Erythitol,48,0.364,Soil
Waste_Water,1,C3,0.001,2-Hydroxy Benzoic Acid,48,0,Soil
Waste_Water,1,C4,0.001,L-Phenylalanine,48,0.007,Soil
Waste_Water,1,D1,0.001,Tween 80 ,48,0.31,Soil
Waste_Water,1,D2,0.001,D-Mannitol,48,0.755,Soil
Waste_Water,1,D3,0.001,4-Hydroxy Benzoic Acid,48,0.005,Soil
Waste_Water,1,D4,0.001,L-Serine,48,0.013,Soil
Waste_Water,1,E1,0.001,α-Cyclodextrin,48,0.971,Soil
Waste_Water,1,E2,0.001,N-Acetyl-D-Glucosamine,48,0.325,Soil
Waste_Water,1,E3,0.001,γ-Hydroxybutyric Acid,48,0.04,Soil
Waste_Water,1,E4,0.001,L-Threonine,48,0.017,Soil
Waste_Water,1,F1,0.001,Glycogen,48,0.262,Soil
Waste_Water,1,F2,0.001,D-Glucosaminic Acid,48,0.003,Soil
Waste_Water,1,F3,0.001,Itaconic Acid,48,0,Soil
Waste_Water,1,F4,0.001,Glycyl-L-Glutamic Acid,48,0,Soil
Waste_Water,1,G1,0.001,D-Cellobiose,48,0,Soil
Waste_Water,1,G2,0.001,Glucose-1-Phosphate,48,0.003,Soil
Waste_Water,1,G3,0.001,α-Ketobutyric Acid,48,0,Soil
Waste_Water,1,G4,0.001,Phenylethylamine,48,0,Soil
Waste_Water,1,H1,0.001,α-D-Lactose,48,0.001,Soil
Waste_Water,1,H2,0.001,D.L -α-Glycerol Phosphate,48,0.002,Soil
Waste_Water,1,H3,0.001,D-Mallic Acid,48,0.001,Soil
Waste_Water,1,H4,0.001,Putrescine,48,0,Soil
Waste_Water,1,A1,0.01,Water,48,0,Soil
Waste_Water,1,A2,0.01,β-Methyl-D- Glucoside,48,0.019,Soil
Waste_Water,1,A3,0.01,D-Galactonic Acid γ-Lactone,48,0,Soil
Waste_Water,1,A4,0.01,L-Arginine,48,0.017,Soil
Waste_Water,1,B1,0.01,Pyruvic Acid Methyl Ester,48,0.388,Soil
Waste_Water,1,B2,0.01,D-Xylose,48,0,Soil
Waste_Water,1,B3,0.01,D-Galacturonic Acid,48,0.05,Soil
Waste_Water,1,B4,0.01,L-Asparganine,48,0.626,Soil
Waste_Water,1,C1,0.01,Tween 40,48,0,Soil
Waste_Water,1,C2,0.01,i-Erythitol,48,0.099,Soil
Waste_Water,1,C3,0.01,2-Hydroxy Benzoic Acid,48,0,Soil
Waste_Water,1,C4,0.01,L-Phenylalanine,48,0,Soil
Waste_Water,1,D1,0.01,Tween 80 ,48,0,Soil
Waste_Water,1,D2,0.01,D-Mannitol,48,0.84,Soil
Waste_Water,1,D3,0.01,4-Hydroxy Benzoic Acid,48,0.506,Soil
Waste_Water,1,D4,0.01,L-Serine,48,0.437,Soil
Waste_Water,1,E1,0.01,α-Cyclodextrin,48,0.002,Soil
Waste_Water,1,E2,0.01,N-Acetyl-D-Glucosamine,48,0.686,Soil
Waste_Water,1,E3,0.01,γ-Hydroxybutyric Acid,48,0.737,Soil
Waste_Water,1,E4,0.01,L-Threonine,48,1.372,Soil
Waste_Water,1,F1,0.01,Glycogen,48,0.651,Soil
Waste_Water,1,F2,0.01,D-Glucosaminic Acid,48,0.131,Soil
Waste_Water,1,F3,0.01,Itaconic Acid,48,0.247,Soil
Waste_Water,1,F4,0.01,Glycyl-L-Glutamic Acid,48,0.53,Soil
Waste_Water,1,G1,0.01,D-Cellobiose,48,0.287,Soil
Waste_Water,1,G2,0.01,Glucose-1-Phosphate,48,0.379,Soil
Waste_Water,1,G3,0.01,α-Ketobutyric Acid,48,0,Soil
Waste_Water,1,G4,0.01,Phenylethylamine,48,0.325,Soil
Waste_Water,1,H1,0.01,α-D-Lactose,48,0,Soil
Waste_Water,1,H2,0.01,D.L -α-Glycerol Phosphate,48,0.315,Soil
Waste_Water,1,H3,0.01,D-Mallic Acid,48,0.01,Soil
Waste_Water,1,H4,0.01,Putrescine,48,0.354,Soil
Waste_Water,1,A1,0.1,Water,48,0,Soil
Waste_Water,1,A2,0.1,β-Methyl-D- Glucoside,48,1.072,Soil
Waste_Water,1,A3,0.1,D-Galactonic Acid γ-Lactone,48,1.926,Soil
Waste_Water,1,A4,0.1,L-Arginine,48,0.433,Soil
Waste_Water,1,B1,0.1,Pyruvic Acid Methyl Ester,48,0.626,Soil
Waste_Water,1,B2,0.1,D-Xylose,48,0,Soil
Waste_Water,1,B3,0.1,D-Galacturonic Acid,48,0.578,Soil
Waste_Water,1,B4,0.1,L-Asparganine,48,1.223,Soil
Waste_Water,1,C1,0.1,Tween 40,48,0,Soil
Waste_Water,1,C2,0.1,i-Erythitol,48,0.141,Soil
Waste_Water,1,C3,0.1,2-Hydroxy Benzoic Acid,48,0,Soil
Waste_Water,1,C4,0.1,L-Phenylalanine,48,0.537,Soil
Waste_Water,1,D1,0.1,Tween 80 ,48,0.74,Soil
Waste_Water,1,D2,0.1,D-Mannitol,48,1.084,Soil
Waste_Water,1,D3,0.1,4-Hydroxy Benzoic Acid,48,0.402,Soil
Waste_Water,1,D4,0.1,L-Serine,48,1.269,Soil
Waste_Water,1,E1,0.1,α-Cyclodextrin,48,0.13,Soil
Waste_Water,1,E2,0.1,N-Acetyl-D-Glucosamine,48,1.181,Soil
Waste_Water,1,E3,0.1,γ-Hydroxybutyric Acid,48,0.43,Soil
Waste_Water,1,E4,0.1,L-Threonine,48,0.596,Soil
Waste_Water,1,F1,0.1,Glycogen,48,1.489,Soil
Waste_Water,1,F2,0.1,D-Glucosaminic Acid,48,0.008,Soil
Waste_Water,1,F3,0.1,Itaconic Acid,48,0.182,Soil
Waste_Water,1,F4,0.1,Glycyl-L-Glutamic Acid,48,0.224,Soil
Waste_Water,1,G1,0.1,D-Cellobiose,48,1.074,Soil
Waste_Water,1,G2,0.1,Glucose-1-Phosphate,48,0.493,Soil
Waste_Water,1,G3,0.1,α-Ketobutyric Acid,48,0,Soil
Waste_Water,1,G4,0.1,Phenylethylamine,48,0.239,Soil
Waste_Water,1,H1,0.1,α-D-Lactose,48,0,Soil
Waste_Water,1,H2,0.1,D.L -α-Glycerol Phosphate,48,0.246,Soil
Waste_Water,1,H3,0.1,D-Mallic Acid,48,1.01,Soil
Waste_Water,1,H4,0.1,Putrescine,48,0.488,Soil
Waste_Water,2,A1,0.001,Water,48,0,Soil
Waste_Water,2,A2,0.001,β-Methyl-D- Glucoside,48,0.01,Soil
Waste_Water,2,A3,0.001,D-Galactonic Acid γ-Lactone,48,0.379,Soil
Waste_Water,2,A4,0.001,L-Arginine,48,0,Soil
Waste_Water,2,B1,0.001,Pyruvic Acid Methyl Ester,48,0.538,Soil
Waste_Water,2,B2,0.001,D-Xylose,48,0.262,Soil
Waste_Water,2,B3,0.001,D-Galacturonic Acid,48,0.57,Soil
Waste_Water,2,B4,0.001,L-Asparganine,48,0,Soil
Waste_Water,2,C1,0.001,Tween 40,48,0.236,Soil
Waste_Water,2,C2,0.001,i-Erythitol,48,0.259,Soil
Waste_Water,2,C3,0.001,2-Hydroxy Benzoic Acid,48,0.182,Soil
Waste_Water,2,C4,0.001,L-Phenylalanine,48,0,Soil
Waste_Water,2,D1,0.001,Tween 80 ,48,0.263,Soil
Waste_Water,2,D2,0.001,D-Mannitol,48,0.654,Soil
Waste_Water,2,D3,0.001,4-Hydroxy Benzoic Acid,48,0.075,Soil
Waste_Water,2,D4,0.001,L-Serine,48,0,Soil
Waste_Water,2,E1,0.001,α-Cyclodextrin,48,0.534,Soil
Waste_Water,2,E2,0.001,N-Acetyl-D-Glucosamine,48,0.606,Soil
Waste_Water,2,E3,0.001,γ-Hydroxybutyric Acid,48,0.051,Soil
Waste_Water,2,E4,0.001,L-Threonine,48,0.004,Soil
Waste_Water,2,F1,0.001,Glycogen,48,0.093,Soil
Waste_Water,2,F2,0.001,D-Glucosaminic Acid,48,0.098,Soil
Waste_Water,2,F3,0.001,Itaconic Acid,48,0.555,Soil
Waste_Water,2,F4,0.001,Glycyl-L-Glutamic Acid,48,0.003,Soil
Waste_Water,2,G1,0.001,D-Cellobiose,48,0.259,Soil
Waste_Water,2,G2,0.001,Glucose-1-Phosphate,48,0.058,Soil
Waste_Water,2,G3,0.001,α-Ketobutyric Acid,48,0,Soil
Waste_Water,2,G4,0.001,Phenylethylamine,48,0,Soil
Waste_Water,2,H1,0.001,α-D-Lactose,48,0,Soil
Waste_Water,2,H2,0.001,D.L -α-Glycerol Phosphate,48,0,Soil
Waste_Water,2,H3,0.001,D-Mallic Acid,48,0,Soil
Waste_Water,2,H4,0.001,Putrescine,48,0,Soil
Waste_Water,2,A1,0.01,Water,48,0,Soil
Waste_Water,2,A2,0.01,β-Methyl-D- Glucoside,48,0.005,Soil
Waste_Water,2,A3,0.01,D-Galactonic Acid γ-Lactone,48,0,Soil
Waste_Water,2,A4,0.01,L-Arginine,48,0.413,Soil
Waste_Water,2,B1,0.01,Pyruvic Acid Methyl Ester,48,0.547,Soil
Waste_Water,2,B2,0.01,D-Xylose,48,0.263,Soil
Waste_Water,2,B3,0.01,D-Galacturonic Acid,48,0.249,Soil
Waste_Water,2,B4,0.01,L-Asparganine,48,0.927,Soil
Waste_Water,2,C1,0.01,Tween 40,48,0.224,Soil
Waste_Water,2,C2,0.01,i-Erythitol,48,0.241,Soil
Waste_Water,2,C3,0.01,2-Hydroxy Benzoic Acid,48,0.215,Soil
Waste_Water,2,C4,0.01,L-Phenylalanine,48,0.355,Soil
Waste_Water,2,D1,0.01,Tween 80 ,48,0.578,Soil
Waste_Water,2,D2,0.01,D-Mannitol,48,0.418,Soil
Waste_Water,2,D3,0.01,4-Hydroxy Benzoic Acid,48,0.253,Soil
Waste_Water,2,D4,0.01,L-Serine,48,0.296,Soil
Waste_Water,2,E1,0.01,α-Cyclodextrin,48,0.263,Soil
Waste_Water,2,E2,0.01,N-Acetyl-D-Glucosamine,48,1.193,Soil
Waste_Water,2,E3,0.01,γ-Hydroxybutyric Acid,48,1.12,Soil
Waste_Water,2,E4,0.01,L-Threonine,48,0.32,Soil
Waste_Water,2,F1,0.01,Glycogen,48,0.31,Soil
Waste_Water,2,F2,0.01,D-Glucosaminic Acid,48,0.257,Soil
Waste_Water,2,F3,0.01,Itaconic Acid,48,0.269,Soil
Waste_Water,2,F4,0.01,Glycyl-L-Glutamic Acid,48,0.345,Soil
Waste_Water,2,G1,0.01,D-Cellobiose,48,1.015,Soil
Waste_Water,2,G2,0.01,Glucose-1-Phosphate,48,0.541,Soil
Waste_Water,2,G3,0.01,α-Ketobutyric Acid,48,0.106,Soil
Waste_Water,2,G4,0.01,Phenylethylamine,48,0.19,Soil
Waste_Water,2,H1,0.01,α-D-Lactose,48,0.348,Soil
Waste_Water,2,H2,0.01,D.L -α-Glycerol Phosphate,48,0.294,Soil
Waste_Water,2,H3,0.01,D-Mallic Acid,48,0,Soil
Waste_Water,2,H4,0.01,Putrescine,48,0.011,Soil
Waste_Water,2,A1,0.1,Water,48,0,Soil
Waste_Water,2,A2,0.1,β-Methyl-D- Glucoside,48,1.241,Soil
Waste_Water,2,A3,0.1,D-Galactonic Acid γ-Lactone,48,0,Soil
Waste_Water,2,A4,0.1,L-Arginine,48,0.19,Soil
Waste_Water,2,B1,0.1,Pyruvic Acid Methyl Ester,48,0.097,Soil
Waste_Water,2,B2,0.1,D-Xylose,48,0,Soil
Waste_Water,2,B3,0.1,D-Galacturonic Acid,48,0.374,Soil
Waste_Water,2,B4,0.1,L-Asparganine,48,1.178,Soil
Waste_Water,2,C1,0.1,Tween 40,48,0,Soil
Waste_Water,2,C2,0.1,i-Erythitol,48,0,Soil
Waste_Water,2,C3,0.1,2-Hydroxy Benzoic Acid,48,0,Soil
Waste_Water,2,C4,0.1,L-Phenylalanine,48,0.06,Soil
Waste_Water,2,D1,0.1,Tween 80 ,48,0.701,Soil
Waste_Water,2,D2,0.1,D-Mannitol,48,0.395,Soil
Waste_Water,2,D3,0.1,4-Hydroxy Benzoic Acid,48,0.205,Soil
Waste_Water,2,D4,0.1,L-Serine,48,1.012,Soil
Waste_Water,2,E1,0.1,α-Cyclodextrin,48,0,Soil
Waste_Water,2,E2,0.1,N-Acetyl-D-Glucosamine,48,0.848,Soil
Waste_Water,2,E3,0.1,γ-Hydroxybutyric Acid,48,0.106,Soil
Waste_Water,2,E4,0.1,L-Threonine,48,0.099,Soil
Waste_Water,2,F1,0.1,Glycogen,48,1.579,Soil
Waste_Water,2,F2,0.1,D-Glucosaminic Acid,48,0,Soil
Waste_Water,2,F3,0.1,Itaconic Acid,48,0,Soil
Waste_Water,2,F4,0.1,Glycyl-L-Glutamic Acid,48,0.159,Soil
Waste_Water,2,G1,0.1,D-Cellobiose,48,1.1,Soil
Waste_Water,2,G2,0.1,Glucose-1-Phosphate,48,0,Soil
Waste_Water,2,G3,0.1,α-Ketobutyric Acid,48,0,Soil
Waste_Water,2,G4,0.1,Phenylethylamine,48,0.752,Soil
Waste_Water,2,H1,0.1,α-D-Lactose,48,0.412,Soil
Waste_Water,2,H2,0.1,D.L -α-Glycerol Phosphate,48,0,Soil
Waste_Water,2,H3,0.1,D-Mallic Acid,48,0,Soil
Waste_Water,2,H4,0.1,Putrescine,48,0,Soil
Waste_Water,3,A1,0.001,Water,48,0,Soil
Waste_Water,3,A2,0.001,β-Methyl-D- Glucoside,48,0.001,Soil
Waste_Water,3,A3,0.001,D-Galactonic Acid γ-Lactone,48,0,Soil
Waste_Water,3,A4,0.001,L-Arginine,48,0,Soil
Waste_Water,3,B1,0.001,Pyruvic Acid Methyl Ester,48,0.151,Soil
Waste_Water,3,B2,0.001,D-Xylose,48,0.148,Soil
Waste_Water,3,B3,0.001,D-Galacturonic Acid,48,0,Soil
Waste_Water,3,B4,0.001,L-Asparganine,48,0,Soil
Waste_Water,3,C1,0.001,Tween 40,48,0.718,Soil
Waste_Water,3,C2,0.001,i-Erythitol,48,0.264,Soil
Waste_Water,3,C3,0.001,2-Hydroxy Benzoic Acid,48,0.026,Soil
Waste_Water,3,C4,0.001,L-Phenylalanine,48,0,Soil
Waste_Water,3,D1,0.001,Tween 80 ,48,0.285,Soil
Waste_Water,3,D2,0.001,D-Mannitol,48,0.615,Soil
Waste_Water,3,D3,0.001,4-Hydroxy Benzoic Acid,48,0.002,Soil
Waste_Water,3,D4,0.001,L-Serine,48,0,Soil
Waste_Water,3,E1,0.001,α-Cyclodextrin,48,0.349,Soil
Waste_Water,3,E2,0.001,N-Acetyl-D-Glucosamine,48,0.316,Soil
Waste_Water,3,E3,0.001,γ-Hydroxybutyric Acid,48,0.132,Soil
Waste_Water,3,E4,0.001,L-Threonine,48,0.03,Soil
Waste_Water,3,F1,0.001,Glycogen,48,0.249,Soil
Waste_Water,3,F2,0.001,D-Glucosaminic Acid,48,0.255,Soil
Waste_Water,3,F3,0.001,Itaconic Acid,48,0.005,Soil
Waste_Water,3,F4,0.001,Glycyl-L-Glutamic Acid,48,0,Soil
Waste_Water,3,G1,0.001,D-Cellobiose,48,0.119,Soil
Waste_Water,3,G2,0.001,Glucose-1-Phosphate,48,0.003,Soil
Waste_Water,3,G3,0.001,α-Ketobutyric Acid,48,0.001,Soil
Waste_Water,3,G4,0.001,Phenylethylamine,48,0.358,Soil
Waste_Water,3,H1,0.001,α-D-Lactose,48,0.003,Soil
Waste_Water,3,H2,0.001,D.L -α-Glycerol Phosphate,48,0.006,Soil
Waste_Water,3,H3,0.001,D-Mallic Acid,48,0.03,Soil
Waste_Water,3,H4,0.001,Putrescine,48,0.018,Soil
Waste_Water,3,A1,0.01,Water,48,0,Soil
Waste_Water,3,A2,0.01,β-Methyl-D- Glucoside,48,0.773,Soil
Waste_Water,3,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.003,Soil
Waste_Water,3,A4,0.01,L-Arginine,48,0.002,Soil
Waste_Water,3,B1,0.01,Pyruvic Acid Methyl Ester,48,0.783,Soil
Waste_Water,3,B2,0.01,D-Xylose,48,0.233,Soil
Waste_Water,3,B3,0.01,D-Galacturonic Acid,48,0.528,Soil
Waste_Water,3,B4,0.01,L-Asparganine,48,0.201,Soil
Waste_Water,3,C1,0.01,Tween 40,48,0.256,Soil
Waste_Water,3,C2,0.01,i-Erythitol,48,0.304,Soil
Waste_Water,3,C3,0.01,2-Hydroxy Benzoic Acid,48,0,Soil
Waste_Water,3,C4,0.01,L-Phenylalanine,48,0.341,Soil
Waste_Water,3,D1,0.01,Tween 80 ,48,0.339,Soil
Waste_Water,3,D2,0.01,D-Mannitol,48,0.409,Soil
Waste_Water,3,D3,0.01,4-Hydroxy Benzoic Acid,48,0.254,Soil
Waste_Water,3,D4,0.01,L-Serine,48,0.372,Soil
Waste_Water,3,E1,0.01,α-Cyclodextrin,48,0.242,Soil
Waste_Water,3,E2,0.01,N-Acetyl-D-Glucosamine,48,0.602,Soil
Waste_Water,3,E3,0.01,γ-Hydroxybutyric Acid,48,0.354,Soil
Waste_Water,3,E4,0.01,L-Threonine,48,0.288,Soil
Waste_Water,3,F1,0.01,Glycogen,48,0.255,Soil
Waste_Water,3,F2,0.01,D-Glucosaminic Acid,48,0.324,Soil
Waste_Water,3,F3,0.01,Itaconic Acid,48,0.257,Soil
Waste_Water,3,F4,0.01,Glycyl-L-Glutamic Acid,48,0.321,Soil
Waste_Water,3,G1,0.01,D-Cellobiose,48,0.141,Soil
Waste_Water,3,G2,0.01,Glucose-1-Phosphate,48,0.03,Soil
Waste_Water,3,G3,0.01,α-Ketobutyric Acid,48,0.076,Soil
Waste_Water,3,G4,0.01,Phenylethylamine,48,0.11,Soil
Waste_Water,3,H1,0.01,α-D-Lactose,48,0.037,Soil
Waste_Water,3,H2,0.01,D.L -α-Glycerol Phosphate,48,0.428,Soil
Waste_Water,3,H3,0.01,D-Mallic Acid,48,0.268,Soil
Waste_Water,3,H4,0.01,Putrescine,48,0.015,Soil
Waste_Water,3,A1,0.1,Water,48,0,Soil
Waste_Water,3,A2,0.1,β-Methyl-D- Glucoside,48,0.687,Soil
Waste_Water,3,A3,0.1,D-Galactonic Acid γ-Lactone,48,1.041,Soil
Waste_Water,3,A4,0.1,L-Arginine,48,0.748,Soil
Waste_Water,3,B1,0.1,Pyruvic Acid Methyl Ester,48,0.443,Soil
Waste_Water,3,B2,0.1,D-Xylose,48,0,Soil
Waste_Water,3,B3,0.1,D-Galacturonic Acid,48,1.678,Soil
Waste_Water,3,B4,0.1,L-Asparganine,48,1.074,Soil
Waste_Water,3,C1,0.1,Tween 40,48,0.011,Soil
Waste_Water,3,C2,0.1,i-Erythitol,48,0.445,Soil
Waste_Water,3,C3,0.1,2-Hydroxy Benzoic Acid,48,0.113,Soil
Waste_Water,3,C4,0.1,L-Phenylalanine,48,0.385,Soil
Waste_Water,3,D1,0.1,Tween 80 ,48,0.772,Soil
Waste_Water,3,D2,0.1,D-Mannitol,48,0.863,Soil
Waste_Water,3,D3,0.1,4-Hydroxy Benzoic Acid,48,0.513,Soil
Waste_Water,3,D4,0.1,L-Serine,48,0.558,Soil
Waste_Water,3,E1,0.1,α-Cyclodextrin,48,0.064,Soil
Waste_Water,3,E2,0.1,N-Acetyl-D-Glucosamine,48,1.489,Soil
Waste_Water,3,E3,0.1,γ-Hydroxybutyric Acid,48,0.614,Soil
Waste_Water,3,E4,0.1,L-Threonine,48,0.304,Soil
Waste_Water,3,F1,0.1,Glycogen,48,0.89,Soil
Waste_Water,3,F2,0.1,D-Glucosaminic Acid,48,0.09,Soil
Waste_Water,3,F3,0.1,Itaconic Acid,48,0.28,Soil
Waste_Water,3,F4,0.1,Glycyl-L-Glutamic Acid,48,0.338,Soil
Waste_Water,3,G1,0.1,D-Cellobiose,48,1.204,Soil
Waste_Water,3,G2,0.1,Glucose-1-Phosphate,48,0.574,Soil
Waste_Water,3,G3,0.1,α-Ketobutyric Acid,48,0,Soil
Waste_Water,3,G4,0.1,Phenylethylamine,48,0.078,Soil
Waste_Water,3,H1,0.1,α-D-Lactose,48,0.994,Soil
Waste_Water,3,H2,0.1,D.L -α-Glycerol Phosphate,48,0.196,Soil
Waste_Water,3,H3,0.1,D-Mallic Acid,48,0.007,Soil
Waste_Water,3,H4,0.1,Putrescine,48,0.327,Soil
Clear_Creek,1,A1,0.001,Water,144,0,Soil
Clear_Creek,1,A2,0.001,β-Methyl-D- Glucoside,144,0.004,Soil
Clear_Creek,1,A3,0.001,D-Galactonic Acid γ-Lactone,144,0.001,Soil
Clear_Creek,1,A4,0.001,L-Arginine,144,0,Soil
Clear_Creek,1,B1,0.001,Pyruvic Acid Methyl Ester,144,0.007,Soil
Clear_Creek,1,B2,0.001,D-Xylose,144,0.021,Soil
Clear_Creek,1,B3,0.001,D-Galacturonic Acid,144,0.011,Soil
Clear_Creek,1,B4,0.001,L-Asparganine,144,0,Soil
Clear_Creek,1,C1,0.001,Tween 40,144,0,Soil
Clear_Creek,1,C2,0.001,i-Erythitol,144,0.103,Soil
Clear_Creek,1,C3,0.001,2-Hydroxy Benzoic Acid,144,0.39,Soil
Clear_Creek,1,C4,0.001,L-Phenylalanine,144,0,Soil
Clear_Creek,1,D1,0.001,Tween 80 ,144,0.165,Soil
Clear_Creek,1,D2,0.001,D-Mannitol,144,0.01,Soil
Clear_Creek,1,D3,0.001,4-Hydroxy Benzoic Acid,144,0.021,Soil
Clear_Creek,1,D4,0.001,L-Serine,144,0,Soil
Clear_Creek,1,E1,0.001,α-Cyclodextrin,144,0.031,Soil
Clear_Creek,1,E2,0.001,N-Acetyl-D-Glucosamine,144,0.12,Soil
Clear_Creek,1,E3,0.001,γ-Hydroxybutyric Acid,144,0.043,Soil
Clear_Creek,1,E4,0.001,L-Threonine,144,0,Soil
Clear_Creek,1,F1,0.001,Glycogen,144,0.299,Soil
Clear_Creek,1,F2,0.001,D-Glucosaminic Acid,144,0.148,Soil
Clear_Creek,1,F3,0.001,Itaconic Acid,144,0.02,Soil
Clear_Creek,1,F4,0.001,Glycyl-L-Glutamic Acid,144,0.005,Soil
Clear_Creek,1,G1,0.001,D-Cellobiose,144,0.137,Soil
Clear_Creek,1,G2,0.001,Glucose-1-Phosphate,144,0.048,Soil
Clear_Creek,1,G3,0.001,α-Ketobutyric Acid,144,0.042,Soil
Clear_Creek,1,G4,0.001,Phenylethylamine,144,0,Soil
Clear_Creek,1,H1,0.001,α-D-Lactose,144,0.008,Soil
